offset,IA,IB,IC,IN,VA,VB,VC,VN
14609,4570971,4563170,4572921,4568371,18266017,18274396,18257638,18142428
14610,4473467,4465667,4475417,4470867,17876398,17883730,17868019,17754904
14611,4406515,4399364,4409115,4403914,17609320,17617699,17601989,17490968
14612,4303161,4296010,4305111,4300561,17196659,17203991,17188280,17079355
14613,4232308,4224508,4233608,4229058,16909682,16917013,16901303,16795519
14614,4121804,4114654,4123754,4119204,16476073,16482357,16467694,16364005
14615,4008700,4002199,4010650,4006100,16023612,16029896,16016281,15915734
14616,3931997,3925497,3933947,3928747,15715687,15721972,15707308,15607809
14617,3813692,3807192,3815642,3810442,15244374,15249611,15235995,15141732
14618,3732439,3726589,3734389,3729839,14920739,14925975,14912360,14820192
14619,3608285,3602434,3609585,3605685,14426383,14432667,14419051,14328978
14620,3523782,3517931,3525732,3521181,14089132,14094369,14081800,13994869
14621,3395727,3389877,3397027,3393127,13578019,13583255,13570687,13486898
14622,3308623,3302773,3309924,3305373,13226105,13230294,13218773,13137079
14623,3174718,3168868,3176018,3172118,12692997,12697186,12685665,12607113
14624,3084365,3078515,3085665,3081115,12333751,12337940,12326419,12249962
14625,2946560,2941360,2947860,2943960,11782838,11787027,11775506,11703238
14626,2852956,2848406,2854906,2850356,11409976,11414166,11403692,11333519
14627,2710601,2705401,2712551,2708651,10843353,10847542,10836021,10770037
14628,2566946,2562395,2568246,2564346,10267303,10271492,10261019,10198177
14629,2469442,2464892,2470742,2467492,9879778,9882921,9873494,9812747
14630,2321886,2317336,2323187,2319936,9291160,9294302,9283829,9228318
14631,2221783,2217883,2223083,2219833,8894210,8896304,8886878,8833462
14632,2070977,2067727,2072277,2069027,8291976,8294070,8284644,8235418
14633,1969573,1966323,1970873,1968273,7886646,7887693,7879314,7832183
14634,1814867,1812267,1816818,1813567,7273938,7274986,7266607,7223665
14635,1711514,1708914,1713464,1710214,6860230,6861277,6852898,6813098
14636,1556158,1553558,1557458,1554208,6239143,6239143,6230764,6195154
14637,1450854,1448904,1452804,1449554,5819151,5819151,5811819,5779351
14638,1292248,1290948,1293548,1290948,5185496,5184448,5177117,5148838
14639,1132992,1131692,1134942,1131692,4550793,4549746,4543462,4518325
14640,1026388,1025088,1028338,1025088,4125564,4123469,4117185,4096238
14641,865182,864532,866482,863882,3482483,3481435,3475151,3457346
14642,757928,757278,759228,756628,3054111,3052016,3045732,3032117
14643,596072,596072,598022,594772,2407888,2404746,2400556,2390083
14644,487518,488168,489468,486868,1974280,1971137,1965901,1959616
14645,324362,325012,325662,323712,1322819,1319677,1315488,1312346
14646,215808,217108,217758,215158,889211,886069,881879,881879
14647,53301,54602,54602,52651,237751,234609,230419,235656
14648,-55903,-54603,-54603,-56553,-195857,-200047,-203189,-195857
14649,-219059,-217759,-217109,-219059,-847317,-851507,-853602,-843128
14650,-381565,-379615,-380265,-382215,-1497730,-1501920,-1502967,-1487257
14651,-490769,-488819,-489469,-491419,-1930291,-1934481,-1936575,-1917723
14652,-653275,-650675,-651975,-653275,-2578609,-2583846,-2584893,-2561851
14653,-760529,-757929,-759229,-760529,-3011170,-3016407,-3017454,-2991270
14654,-921735,-919135,-920435,-921735,-3653204,-3659488,-3659488,-3629115
14655,-1029639,-1026389,-1028339,-1029639,-4080528,-4087860,-4086812,-4054344
14656,-1189545,-1186295,-1188245,-1189545,-4719420,-4725704,-4724657,-4687999
14657,-1295499,-1291599,-1294199,-1295499,-5142555,-5149886,-5147792,-5109039
14658,-1454105,-1450205,-1452805,-1454105,-5776210,-5783541,-5780399,-5737457
14659,-1558759,-1554859,-1558109,-1558759,-6193060,-6201439,-6198297,-6152213
14660,-1714765,-1710215,-1714115,-1714765,-6817289,-6825668,-6822526,-6772252
14661,-1870121,-1865570,-1868821,-1870121,-7435233,-7442565,-7440470,-7384960
14662,-1972174,-1966974,-1970874,-1972174,-7843705,-7852084,-7849989,-7791337
14663,-2124280,-2119080,-2122980,-2123630,-8450128,-8458507,-8455365,-8393571
14664,-2224384,-2219184,-2223084,-2223734,-8851269,-8859648,-8856505,-8792616
14665,-2373239,-2368039,-2372589,-2373239,-9445124,-9455597,-9450360,-9382282
14666,-2471393,-2466193,-2470743,-2470743,-9839980,-9848359,-9844169,-9772948
14667,-2616999,-2611148,-2616349,-2616349,-10420219,-10429645,-10425456,-10350046
14668,-2712552,-2706702,-2711902,-2711902,-10802507,-10811933,-10807743,-10730239
14669,-2855557,-2848407,-2854257,-2854257,-11370178,-11380651,-11375414,-11293720
14670,-2948511,-2942011,-2947211,-2947211,-11740944,-11752465,-11746181,-11662392
14671,-3086316,-3079166,-3085016,-3085016,-12291857,-12303378,-12298142,-12210163
14672,-3176019,-3169519,-3175369,-3174719,-12652150,-12663671,-12658435,-12567314
14673,-3310575,-3303424,-3309925,-3309274,-13186306,-13198874,-13192590,-13098327
14674,-3441229,-3433429,-3439929,-3439929,-13708940,-13720461,-13714177,-13616772
14675,-3526383,-3519232,-3525733,-3525083,-14052475,-14065044,-14058759,-13958213
14676,-3652487,-3644037,-3651187,-3651187,-14553115,-14566731,-14559399,-14455710
14677,-3735040,-3727240,-3734390,-3733740,-14883034,-14896650,-14889319,-14783535
14678,-3855945,-3847495,-3854645,-3853995,-15365869,-15379485,-15371106,-15263227
14679,-3933948,-3925498,-3933298,-3932648,-15677983,-15692646,-15683220,-15573247
14680,-4049002,-4040552,-4048352,-4047702,-16139871,-16153486,-16146155,-16031992
14681,-4123755,-4115305,-4123105,-4122455,-16438369,-16453032,-16444653,-16327349
14682,-4234259,-4225159,-4232959,-4232309,-16877214,-16891877,-16882451,-16764099
14683,-4305112,-4296011,-4304462,-4303162,-17161050,-17174666,-17166287,-17045840
14684,-4408466,-4398715,-4407816,-4406516,-17573711,-17588374,-17578948,-17456406
14685,-4508569,-4498819,-4507269,-4505969,-17972757,-17987420,-17977993,-17850215
14686,-4572922,-4563171,-4571622,-4570322,-18232503,-18247166,-18237739,-18111008
14687,-4666525,-4656775,-4665875,-4663925,-18605364,-18620027,-18610601,-18480728
14688,-4726978,-4716577,-4725678,-4724377,-18847305,-18861968,-18851494,-18720574
14689,-4813431,-4803680,-4812781,-4810831,-19193982,-19209693,-19199219,-19065157
14690,-4869333,-4858933,-4868683,-4866733,-19413929,-19430686,-19419165,-19283008
14691,-4949286,-4938886,-4948636,-4946686,-19735469,-19752227,-19740706,-19603501
14692,-5000638,-4990237,-4999988,-4998038,-19943894,-19958558,-19948084,-19808785
14693,-5073441,-5063040,-5073441,-5070840,-20235061,-20251819,-20240298,-20097857
14694,-5120892,-5109842,-5120242,-5118292,-20420445,-20436155,-20425682,-20282193
14695,-5187195,-5176144,-5186545,-5184595,-20685428,-20702186,-20690665,-20545081
14696,-5248947,-5237897,-5248297,-5246347,-20933653,-20950411,-20938890,-20790164
14697,-5287949,-5276248,-5286649,-5284698,-21087615,-21104373,-21092852,-20945174
14698,-5341901,-5330850,-5341251,-5339301,-21307562,-21324319,-21312798,-21163025
14699,-5375702,-5364651,-5375052,-5373102,-21441624,-21459429,-21447908,-21297088
14700,-5422504,-5411453,-5421854,-5420554,-21628055,-21645860,-21633292,-21481424
14701,-5451105,-5440054,-5451105,-5449155,-21745359,-21763165,-21750596,-21597681
14702,-5490756,-5479706,-5490106,-5488156,-21901417,-21919222,-21905606,-21752691
14703,-5514157,-5503107,-5513507,-5512207,-21997774,-22015579,-22003011,-21849048
14704,-5546008,-5534308,-5545358,-5543408,-22125552,-22143358,-22130789,-21975779
14705,-5564209,-5553159,-5564209,-5561609,-22197820,-22215626,-22203057,-22047000
14706,-5588910,-5577209,-5588260,-5586310,-22292083,-22310936,-22297320,-22141263
14707,-5601910,-5590210,-5601910,-5599960,-22347593,-22366446,-22352830,-22196773
14708,-5618161,-5606461,-5618161,-5615561,-22413577,-22432430,-22419862,-22262757
14709,-5629211,-5617511,-5629861,-5627261,-22459661,-22478514,-22464898,-22306746
14710,-5634412,-5622711,-5634412,-5632462,-22478514,-22497366,-22484798,-22326646
14711,-5637662,-5626611,-5638312,-5635712,-22495272,-22514124,-22501556,-22342357
14712,-5637662,-5625961,-5637662,-5635062,-22494224,-22513077,-22500508,-22342357
14713,-5633112,-5622061,-5633112,-5631161,-22476419,-22494224,-22481656,-22323504
14714,-5627911,-5616211,-5627911,-5625311,-22454425,-22472230,-22459661,-22301509
14715,-5615561,-5604510,-5615561,-5612961,-22406246,-22425098,-22412530,-22255425
14716,-5605160,-5593460,-5605160,-5602560,-22362257,-22380062,-22368541,-22211436
14717,-5585010,-5573959,-5584360,-5582410,-22283704,-22301509,-22289988,-22132884
14718,-5569409,-5557059,-5568759,-5566809,-22221910,-22237620,-22227147,-22071089
14719,-5540808,-5529758,-5540158,-5538208,-22109842,-22126600,-22115079,-21959022
14720,-5508307,-5497256,-5507657,-5505707,-21984158,-22000916,-21989395,-21834385
14721,-5484256,-5473206,-5483606,-5481656,-21883611,-21901417,-21888848,-21735933
14722,-5443954,-5432904,-5443304,-5441354,-21724412,-21741170,-21729649,-21575687
14723,-5414703,-5403653,-5414053,-5412103,-21609202,-21625960,-21614439,-21462571
14724,-5367252,-5356201,-5366602,-5364651,-21418582,-21435340,-21423819,-21272999
14725,-5332800,-5321750,-5332150,-5330850,-21281377,-21298135,-21286614,-21137889
14726,-5278198,-5266498,-5276898,-5274948,-21060384,-21077142,-21065621,-20916895
14727,-5238547,-5227496,-5237247,-5235947,-20904327,-20922132,-20909563,-20762933
14728,-5176144,-5165094,-5175494,-5173544,-20655054,-20672859,-20660291,-20515755
14729,-5131943,-5120892,-5131293,-5129343,-20481192,-20497950,-20486429,-20341893
14730,-5061740,-5050690,-5061090,-5059790,-20202593,-20218304,-20207830,-20064341
14731,-4987637,-4977237,-4986987,-4985687,-19908284,-19923995,-19913521,-19773174
14732,-4936285,-4925885,-4935635,-4933685,-19701953,-19717664,-19707190,-19568938
14733,-4855032,-4845282,-4855032,-4853082,-19377271,-19392981,-19382508,-19246350
14734,-4799130,-4788730,-4798480,-4797180,-19155230,-19170940,-19160467,-19025357
14735,-4711377,-4701627,-4710727,-4709427,-18805410,-18820073,-18810647,-18676585
14736,-4650925,-4641174,-4650275,-4649625,-18562422,-18577085,-18567659,-18436738
14737,-4556671,-4546921,-4556021,-4554721,-18187466,-18201082,-18191655,-18063877
14738,-4491669,-4482568,-4491019,-4490369,-17930862,-17945525,-17937146,-17809368
14739,-4391565,-4381815,-4390915,-4390265,-17528674,-17541243,-17532864,-17409275
14740,-4322662,-4313562,-4321362,-4321362,-17252170,-17264739,-17256360,-17133818
14741,-4216058,-4206958,-4214758,-4214758,-16827988,-16840557,-16833225,-16713826
14742,-4142606,-4133505,-4141306,-4140656,-16536821,-16549390,-16541011,-16423706
14743,-4030151,-4021701,-4028851,-4028851,-16088550,-16100071,-16092739,-15978577
14744,-3914447,-3905997,-3913797,-3913147,-15625615,-15637136,-15629805,-15519831
14745,-3835794,-3827344,-3834494,-3834494,-15310359,-15321880,-15314548,-15205622
14746,-3714890,-3705789,-3713590,-3712940,-14825429,-14836950,-14829619,-14724883
14747,-3631687,-3623236,-3630387,-3629736,-14497605,-14509126,-14501794,-14399153
14748,-3504932,-3497132,-3504282,-3503632,-13992776,-14004297,-13998012,-13897465
14749,-3419779,-3411978,-3418479,-3417829,-13652382,-13662856,-13656572,-13560214
14750,-3288474,-3280673,-3287824,-3287174,-13127653,-13138127,-13131843,-13038628
14751,-3199420,-3191620,-3198120,-3197470,-12773645,-12784118,-12777834,-12684619
14752,-3063565,-3056415,-3062915,-3062265,-12231110,-12240537,-12235300,-12146274
14753,-2971262,-2964762,-2970612,-2969962,-11862438,-11873959,-11867675,-11781791
14754,-2831507,-2825006,-2830857,-2830857,-11305241,-11314667,-11309431,-11227736
14755,-2688501,-2682651,-2687851,-2687851,-10738617,-10748044,-10742807,-10665302
14756,-2592948,-2587097,-2592298,-2591648,-10354235,-10362614,-10359472,-10283014
14757,-2446692,-2441492,-2446692,-2446042,-9773996,-9781327,-9778185,-9705917
14758,-2348538,-2343338,-2347888,-2347888,-9378092,-9386471,-9382282,-9313156
14759,-2198383,-2193183,-2197733,-2198383,-8782143,-8789474,-8787379,-8722443
14760,-2098279,-2093729,-2097629,-2098279,-8382050,-8389381,-8387287,-8324445
14761,-1946173,-1941623,-1944873,-1946173,-7774579,-7781911,-7779816,-7722211
14762,-1843470,-1838919,-1842170,-1842820,-7362965,-7370297,-7368202,-7312692
14763,-1688764,-1684214,-1687464,-1688764,-6747116,-6753400,-6752352,-6699984
14764,-1584760,-1580860,-1583460,-1584110,-6330265,-6336549,-6335502,-6287323
14765,-1427454,-1424204,-1426804,-1427454,-5703942,-5710226,-5709178,-5665189
14766,-1268848,-1264948,-1267548,-1268848,-5069239,-5074476,-5074476,-5034676
14767,-1162894,-1159644,-1161594,-1162244,-4647152,-4652389,-4652389,-4615731
14768,-1002338,-999738,-1001038,-1002338,-4008260,-4013497,-4013497,-3981029
14769,-895084,-891834,-893134,-895084,-3578841,-3584078,-3585125,-3554752
14770,-733228,-730628,-731928,-733228,-2933665,-2937855,-2938902,-2913765
14771,-625974,-623374,-624024,-625974,-2503199,-2507388,-2509483,-2486441
14772,-462818,-460868,-461518,-462818,-1854881,-1858023,-1860118,-1841265
14773,-354264,-352314,-352964,-354264,-1421273,-1424415,-1426509,-1411846
14774,-191758,-189808,-189808,-191758,-769813,-771907,-775049,-763528
14775,-83204,-81254,-81254,-83204,-336204,-338299,-341441,-333062
14776,80603,81903,81903,80603,315256,313161,310019,313161
14777,243759,244409,245059,243759,967763,965669,962526,961479
14778,352313,352963,353613,351663,1400324,1399277,1395088,1390898
14779,515469,515469,516769,515469,2048642,2048642,2044453,2036074
14780,623373,623373,625323,622723,2479109,2479109,2474919,2463398
14781,785229,784579,786529,784579,3128474,3128474,3123237,3107527
14782,892483,891833,894433,891833,3555798,3555798,3550561,3532756
14783,1053689,1052389,1055639,1053039,4195737,4196785,4190500,4168506
14784,1160293,1158993,1162243,1158993,4624109,4625156,4618872,4593735
14785,1319549,1318249,1320849,1317599,5260906,5261953,5254622,5224248
14786,1425503,1424203,1426803,1423553,5680899,5682993,5674614,5643194
14787,1582809,1580859,1584109,1580859,6307222,6309317,6301985,6264280
14788,1686813,1684213,1688113,1684213,6723025,6726167,6716741,6676941
14789,1841518,1838918,1843469,1839568,7343064,7346206,7336780,7293838
14790,1995574,1992324,1996874,1992974,7956819,7959961,7950535,7902356
14791,2096978,2093728,2098278,2094378,8360054,8362149,8353770,8302449
14792,2247134,2243884,2249084,2245184,8960193,8964383,8954957,8900494
14793,2347237,2343337,2348537,2345287,9358192,9362381,9351907,9295350
14794,2494793,2490893,2496093,2492193,9948904,9953094,9942620,9881873
14795,2591647,2587096,2592947,2589046,10334334,10338524,10328050,10264161
14796,2735302,2730752,2736602,2732702,10909337,10913526,10903053,10834974
14797,2830206,2825655,2831506,2827605,11287435,11292672,11281151,11210977
14798,2970611,2965411,2971911,2968011,11846727,11851964,11840443,11767127
14799,3062264,3056414,3063564,3059664,12212257,12217494,12205973,12129515
14800,3197469,3192269,3198769,3194869,12754791,12761075,12749554,12667860
14801,3330724,3324874,3332674,3328774,13285804,13292088,13279520,13196778
14802,3417828,3411977,3419128,3415227,13634576,13640860,13628292,13543456
14803,3546532,3539382,3547832,3543282,14145690,14151974,14139405,14050380
14804,3629735,3623885,3631036,3627135,14483988,14491320,14477704,14386583
14805,3753890,3747390,3755190,3750640,14977296,14983580,14969965,14874655
14806,3833843,3827343,3835793,3831243,15294647,15301979,15288363,15193053
14807,3951498,3944997,3953448,3948897,15767008,15774340,15759677,15660177
14808,4028850,4021700,4030150,4024950,16075980,16083312,16069696,15968102
14809,4141305,4134154,4142605,4137405,16525299,16531583,16516920,16413231
14810,4214107,4206957,4216057,4210857,16817514,16824845,16809135,16704398
14811,4320711,4313561,4322661,4317461,17243791,17251122,17235412,17126486
14812,4424065,4416265,4425365,4420165,17653310,17660641,17644931,17534958
14813,4490368,4483217,4491668,4487118,17918293,17925624,17909914,17797846
14814,4587221,4579421,4588521,4583971,18308959,18316291,18300580,18185370
14815,4650274,4642473,4651574,4646374,18558232,18566611,18550900,18433595
14816,4739977,4732177,4741927,4736727,18918525,18926904,18911193,18791794
14817,4798479,4790029,4799779,4794579,19149992,19158371,19141613,19021166
14818,4881682,4873232,4883632,4878432,19486196,19494575,19477817,19354228
14819,4934984,4926534,4936934,4931734,19698810,19707189,19690431,19565795
14820,5012337,5003237,5013637,5008437,20006735,20016162,19998356,19871625
14821,5060439,5051989,5062389,5057839,20201545,20210971,20193166,20064340
14822,5130642,5122191,5133242,5127392,20481191,20490617,20471765,20341892
14823,5174843,5165743,5177443,5171593,20659243,20668669,20650864,20518896
14824,5237246,5228145,5239196,5233996,20907468,20917941,20900136,20766074
14825,5295748,5285998,5297698,5292498,21142077,21152551,21133698,20999636
14826,5332149,5322399,5334099,5328249,21285566,21296040,21277187,21142077
14827,5382851,5373101,5384151,5378951,21489802,21500275,21481423,21344218
14828,5414052,5404302,5416002,5410152,21614438,21624912,21606059,21467807
14829,5456954,5447204,5458904,5453054,21788300,21797727,21778874,21638527
14830,5483605,5473205,5485555,5479705,21893037,21903510,21884658,21744311
14831,5518706,5508306,5521306,5515456,22036526,22046999,22028147,21888847
14832,5540157,5529757,5542107,5536257,22120315,22130788,22111936,21970542
14833,5568758,5557058,5570708,5563558,22232382,22242856,22224004,22082609
14834,5585009,5573958,5586959,5580459,22294177,22304651,22285798,22143357
14835,5604509,5594109,5607110,5600609,22375871,22386345,22368540,22225051
14836,5620110,5609710,5622060,5616210,22439760,22451281,22431382,22287893
14837,5627910,5617510,5629860,5623360,22468039,22479560,22459660,22316172
14838,5635061,5624660,5637011,5630510,22500507,22512028,22493176,22348640
14839,5637661,5627260,5639611,5633111,22513076,22523549,22505744,22361208
14840,5637011,5626610,5639611,5633111,22507839,22518313,22499460,22354924
14841,5634411,5624010,5636361,5629860,22496318,22506792,22487939,22343403
14842,5625310,5615560,5627910,5622060,22465945,22477465,22457566,22314077
14843,5617510,5607760,5619460,5613610,22433476,22443950,22425097,22281609
14844,5601259,5591509,5603859,5597359,22368540,22377966,22360161,22216672
14845,5588259,5578508,5590209,5584359,22317219,22326645,22307793,22165351
14846,5563558,5553808,5566158,5559658,22221909,22231335,22213530,22072136
14847,5535607,5525207,5536907,5531057,22108794,22118220,22099367,21957973
14848,5513506,5503106,5515456,5509606,22020815,22030241,22011389,21871042
14849,5477755,5467354,5479055,5473205,21877326,21886753,21867900,21728601
14850,5450454,5440703,5452404,5446554,21770495,21779921,21762116,21622817
14851,5406902,5396502,5408852,5403002,21597680,21606059,21588254,21451049
14852,5374401,5364650,5377001,5371151,21466760,21476186,21458381,21321176
14853,5323699,5313949,5325649,5319799,21261477,21270903,21253098,21117988
14854,5286648,5277547,5288598,5282747,21116940,21126367,21108562,20973452
14855,5228145,5219045,5230095,5223595,20884426,20893852,20874999,20743032
14856,5186544,5176793,5188494,5182644,20716848,20726274,20708469,20576501
14857,5120241,5111141,5122191,5116991,20450817,20460244,20442438,20312565
14858,5073440,5064989,5075390,5069539,20267529,20276955,20259150,20129277
14859,5000637,4991537,5002587,4996737,19974267,19983693,19965888,19840204
14860,4922634,4914184,4925234,4919384,19665295,19674721,19657963,19532280
14861,4868682,4860882,4871282,4865432,19454775,19463154,19446396,19321760
14862,4785479,4777028,4786779,4781579,19114382,19122761,19106003,18984509
14863,4726327,4718526,4728277,4723076,18881867,18890246,18873488,18754089
14864,4635323,4627523,4637923,4632073,18518432,18526811,18511100,18393796
14865,4572921,4564471,4574221,4569021,18269159,18277538,18260780,18145570
14866,4475417,4466967,4476717,4471517,17880588,17886872,17872209,17759093
14867,4407815,4400664,4409765,4405215,17612462,17618747,17605131,17493063
14868,4304461,4297310,4306411,4301211,17201896,17208180,17193517,17083544
14869,4233608,4226458,4235558,4230358,16917013,16924345,16909682,16802851
14870,4123104,4115954,4125054,4120504,16480263,16486547,16472931,16368195
14871,4010650,4003499,4012600,4008050,16031991,16038275,16023612,15923065
14872,3933947,3926797,3935247,3930697,15720924,15727208,15713593,15614093
14873,3814992,3808492,3816943,3811742,15246469,15251705,15239137,15143827
14874,3734389,3727889,3735689,3731789,14925975,14931212,14918644,14825428
14875,3610235,3603735,3611535,3607635,14433715,14438951,14426383,14336310
14876,3525732,3519881,3527682,3523131,14093321,14099606,14087037,13999059
14877,3397027,3391827,3398977,3394427,13582208,13588492,13575924,13492135
14878,3309924,3304723,3311874,3307973,13232389,13237626,13225057,13142315
14879,3176018,3170818,3177969,3173418,12699281,12705565,12691949,12613397
14880,3085665,3080465,3087615,3083065,12338988,12343177,12330609,12255199
14881,2947860,2943310,2949810,2945260,11791217,11794359,11783885,11711617
14882,2807455,2803555,2809405,2805505,11229830,11234019,11222498,11153372
14883,2712551,2708001,2713851,2709951,10849637,10853826,10843353,10776322
14884,2568246,2564346,2569546,2566296,10274634,10277777,10267303,10205509
14885,2471392,2466842,2472692,2468792,9888157,9890252,9880826,9822173
14886,2323837,2319936,2325137,2321886,9297444,9299539,9291160,9234603
14887,2223733,2219833,2225033,2221783,8901541,8903636,8894210,8841841
14888,2072927,2069677,2074227,2070977,8301402,8301402,8294070,8243797
14889,1970873,1968273,1972823,1969573,7893977,7895025,7887693,7839515
14890,1816818,1814217,1818768,1815518,7279175,7280223,7272891,7229949
14891,1714114,1711514,1715414,1712164,6870703,6870703,6863372,6823572
14892,1557458,1555508,1559408,1556158,6244380,6244380,6238096,6201438
14893,1400152,1398202,1402102,1398852,5617009,5617009,5610725,5578257
14894,1294198,1292248,1296148,1292898,5194922,5193875,5187590,5158264
14895,1134942,1133642,1136892,1133642,4560220,4559172,4553936,4528799
14896,1028338,1027688,1030288,1027688,4131848,4130801,4125564,4103569
14897,867132,866482,869082,866482,3489814,3488767,3482483,3465725
14898,759878,759228,761828,758578,3059348,3058301,3053064,3038401
14899,598022,598022,599322,597372,2415220,2413125,2408935,2398462
14900,490118,489468,491418,489468,1980564,1978469,1974280,1966948
14901,326962,326962,328262,326312,1330151,1327009,1322819,1320725
14902,218408,218408,219708,217108,898637,895495,891306,892353
14903,55252,55902,57202,54602,248225,245083,241940,245083
14904,-53953,-53302,-52652,-54603,-187479,-191668,-194810,-187479
14905,-217109,-215809,-215809,-217109,-841033,-844175,-847317,-836844
14906,-379615,-378315,-378315,-380265,-1488304,-1492493,-1495635,-1478878
14907,-488819,-486869,-487519,-489469,-1920865,-1926102,-1928197,-1909344
14908,-650675,-648725,-649375,-651325,-2571278,-2575467,-2577562,-2554520
14909,-758579,-756629,-757279,-758579,-3002791,-3008028,-3009076,-2982891
14910,-919785,-917185,-918485,-919785,-3643778,-3649015,-3650062,-3620736
14911,-1027689,-1024439,-1026389,-1027689,-4072149,-4077386,-4077386,-4044918
14912,-1187595,-1184345,-1185645,-1187595,-4713136,-4719420,-4719420,-4682762
14913,-1293549,-1290299,-1292249,-1292899,-5136271,-5142555,-5142555,-5102755
14914,-1452155,-1448255,-1450855,-1451505,-5764689,-5772020,-5769925,-5726984
14915,-1556809,-1552909,-1555509,-1556159,-6185729,-6193060,-6190966,-6144882
14916,-1712815,-1708264,-1711515,-1712165,-6809957,-6817289,-6815194,-6764921
14917,-1868170,-1862970,-1866870,-1867520,-7425807,-7433139,-7431044,-7376581
14918,-1970224,-1965024,-1968924,-1969574,-7836373,-7844752,-7841610,-7784005
14919,-2121680,-2116480,-2121030,-2121030,-8443844,-8452223,-8449081,-8387287
14920,-2221784,-2216584,-2221134,-2221134,-8843937,-8852316,-8849174,-8785285
14921,-2371939,-2366089,-2370639,-2370639,-9438839,-9447218,-9444076,-9375998
14922,-2470093,-2464243,-2468793,-2468793,-9832648,-9842074,-9837885,-9767712
14923,-2615048,-2609198,-2614398,-2614398,-10412887,-10423361,-10418124,-10343761
14924,-2711252,-2704752,-2709952,-2709952,-10796222,-10806696,-10801459,-10725002
14925,-2853607,-2847107,-2852307,-2852307,-11361799,-11372272,-11367036,-11286389
14926,-2946561,-2940061,-2945911,-2945911,-11735707,-11747228,-11741992,-11658203
14927,-3084366,-3077866,-3083716,-3083716,-12287668,-12298142,-12292905,-12205974
14928,-3219571,-3212421,-3218921,-3218271,-12827060,-12838581,-12832297,-12741176
14929,-3308624,-3301474,-3307974,-3307324,-13178974,-13190495,-13184211,-13090996
14930,-3439929,-3432129,-3438629,-3438629,-13704751,-13716272,-13708940,-13613630
14931,-3525083,-3517282,-3523783,-3523783,-14047238,-14058759,-14051428,-13951928
14932,-3650537,-3642737,-3649887,-3649237,-14546831,-14559399,-14552068,-14449426
14933,-3733090,-3725290,-3732440,-3731790,-14874656,-14888271,-14879892,-14775156
14934,-3853995,-3845545,-3853345,-3852695,-15357490,-15371106,-15362727,-15254848
14935,-3932648,-3924198,-3931348,-3930698,-15673794,-15687410,-15677983,-15569057
14936,-4047702,-4038602,-4047052,-4045752,-16131492,-16146155,-16137776,-16023613
14937,-4122455,-4113355,-4121805,-4121155,-16431038,-16445701,-16435227,-16321064
14938,-4232309,-4223209,-4231659,-4231009,-16874072,-16887688,-16878262,-16760957
14939,-4303812,-4294061,-4302512,-4301862,-17154766,-17169429,-17160002,-17040603
14940,-4407166,-4397415,-4406516,-4404566,-17567427,-17582090,-17572664,-17450122
14941,-4506619,-4497519,-4505969,-4504669,-17970662,-17985325,-17975899,-17849168
14942,-4570972,-4561221,-4570322,-4569022,-18227266,-18240882,-18231455,-18105772
14943,-4665875,-4655475,-4664575,-4663275,-18601175,-18615838,-18605364,-18476538
14944,-4725678,-4715277,-4724377,-4723077,-18839973,-18854636,-18845210,-18714290
14945,-4812781,-4802380,-4812131,-4810181,-19188745,-19203408,-19192935,-19060967
14946,-4868033,-4858283,-4867383,-4866083,-19413929,-19430686,-19419165,-19285103
14947,-4948636,-4937585,-4947336,-4946036,-19732327,-19748037,-19736516,-19599312
14948,-4999988,-4988937,-4998688,-4997388,-19937610,-19953321,-19942847,-19804595
14949,-5073441,-5061740,-5072141,-5070190,-20232967,-20248677,-20238204,-20096809
14950,-5120242,-5109192,-5118942,-5117642,-20418350,-20435108,-20423587,-20281145
14951,-5186545,-5175494,-5185245,-5183945,-20680191,-20696949,-20685428,-20541939
14952,-5248297,-5236597,-5246997,-5245047,-20928416,-20945174,-20932605,-20787022
14953,-5287299,-5275598,-5285999,-5284048,-21085521,-21102278,-21090757,-20944126
14954,-5341251,-5330200,-5340601,-5338651,-21302325,-21319083,-21307562,-21159883
14955,-5375052,-5364001,-5374402,-5372452,-21436387,-21453145,-21441624,-21292898
14956,-5422504,-5410803,-5421204,-5419254,-21627007,-21642718,-21631197,-21480377
14957,-5451105,-5439404,-5449805,-5448505,-21745359,-21762117,-21749549,-21597681
14958,-5490106,-5478406,-5489456,-5487506,-21900369,-21918174,-21906653,-21753738
14959,-5514157,-5502457,-5513507,-5511557,-21993585,-22010342,-21997774,-21844859
14960,-5545358,-5534308,-5544708,-5542758,-22121363,-22139168,-22126600,-21972637
14961,-5564209,-5552509,-5563559,-5560959,-22197820,-22214578,-22202010,-22048048
14962,-5588910,-5577209,-5588260,-5585660,-22294178,-22311983,-22300462,-22145452
14963,-5607761,-5596710,-5607111,-5605160,-22370635,-22388441,-22375872,-22219815
14964,-5618161,-5606461,-5617511,-5615561,-22412530,-22430335,-22418814,-22261710
14965,-5629861,-5618161,-5628561,-5626611,-22460709,-22477466,-22464898,-22308841
14966,-5634412,-5623361,-5633762,-5631811,-22479561,-22496319,-22483751,-22327694
14967,-5638312,-5626611,-5637012,-5635712,-22494224,-22512029,-22499461,-22342357
14968,-5637662,-5626611,-5636362,-5635062,-22494224,-22512029,-22498414,-22342357
14969,-5633762,-5622061,-5633112,-5631161,-22476419,-22493177,-22480609,-22324551
