offset,IA,IB,IC,IN,VA,VB,VC,VN
11958,645474,644824,646774,644174,2937854,2937854,2932617,2919001
11959,725427,725427,727377,724777,3305478,3306526,3300242,3284531
11960,845681,845031,846981,844381,3855344,3855344,3849060,3829160
11961,925634,924984,927584,924334,4216685,4217732,4211448,4189453
11962,1045239,1043939,1046539,1043289,4760266,4761314,4755029,4728845
11963,1123892,1122592,1125192,1121942,5119512,5120559,5113228,5084949
11964,1240896,1239596,1242196,1239596,5656809,5657857,5650525,5618057
11965,1318899,1317599,1320199,1317599,6010818,6012913,6004534,5969971
11966,1434603,1433303,1436553,1433303,6537642,6539737,6531358,6493653
11967,1511306,1509356,1512606,1509356,6887461,6889556,6882224,6842425
11968,1625060,1623110,1626360,1623110,7403811,7406953,7397527,7354585
11969,1736865,1734914,1738165,1735565,7920162,7923304,7913877,7866746
11970,1810967,1808367,1812267,1809667,8256365,8259507,8250081,8199808
11971,1921471,1918871,1922772,1919521,8757005,8760147,8750721,8699400
11972,1993624,1990374,1994924,1992324,9086924,9091114,9080640,9026177
11973,2100228,2097628,2102178,2098928,9576043,9579185,9569759,9511107
11974,2171081,2167831,2172381,2169131,9899678,9903868,9893394,9833694
11975,2274435,2271835,2277035,2273135,10373087,10376229,10365755,10301866
11976,2343337,2340087,2345287,2342037,10687296,10691485,10679964,10615028
11977,2444091,2440841,2446691,2442791,11144993,11149183,11137662,11069583
11978,2510394,2506493,2512344,2508443,11447681,11452918,11440350,11370177
11979,2607897,2603997,2609847,2605297,11891764,11897000,11884432,11812164
11980,2702801,2698251,2704751,2700851,12328514,12333751,12321183,12245772
11981,2764553,2760653,2767153,2762603,12611302,12616539,12602923,12525418
11982,2856207,2852956,2858807,2854256,13029200,13034437,13020821,12941222
11983,2916009,2912109,2918609,2914059,13300467,13306752,13293136,13210394
11984,3003762,2999212,3005712,3001162,13698465,13704750,13691134,13606297
11985,3060314,3055764,3062264,3057714,13962401,13968685,13955069,13868138
11986,3143517,3138317,3145467,3140267,14340499,14346783,14333168,14243094
11987,3197469,3192269,3198769,3194219,14585582,14592914,14577203,14487130
11988,3276772,3271572,3278072,3273522,14944828,14952159,14935402,14843234
11989,3327474,3322274,3328774,3324874,15176295,15183627,15170011,15074701
11990,3401577,3395727,3402877,3398977,15516688,15525067,15509357,15411952
11991,3472430,3467229,3474380,3469829,15842418,15850797,15835087,15735587
11992,3518581,3512731,3519881,3515981,16050844,16058175,16043512,15942965
11993,3584884,3579034,3586834,3582284,16353532,16361911,16346200,16243559
11994,3627135,3621285,3629085,3624535,16550436,16558815,16543104,16439415
11995,3688888,3682387,3690188,3685638,16829035,16837414,16821703,16715919
11996,3728539,3722039,3730489,3725939,17006039,17015465,16999755,16892924
11997,3785091,3778591,3786391,3781841,17266833,17275211,17259501,17150575
11998,3820193,3813692,3822143,3816943,17428127,17436505,17419748,17310822
11999,3870895,3865044,3872845,3867644,17658546,17666925,17651215,17540194
12000,3902746,3896895,3904696,3900146,17807272,17815651,17799941,17687873
12001,3948247,3941747,3950197,3944997,18015697,18025124,18008366,17894203
12002,3976848,3970348,3978149,3973598,18144523,18152902,18136144,18023029
12003,4016500,4010000,4018450,4013250,18327812,18336191,18320480,18205270
12004,4052901,4045751,4054851,4049651,18492248,18501674,18484916,18368659
12005,4075002,4068502,4076952,4072402,18596984,18605363,18588605,18472348
12006,4106203,4099053,4108153,4102953,18739426,18748852,18732094,18612695
12007,4124404,4117254,4126354,4121154,18822167,18831593,18814836,18696484
12008,4149755,4142605,4151705,4146505,18939472,18948898,18932140,18812741
12009,4164056,4156905,4166656,4161455,19005456,19014882,18997077,18877677
12010,4184206,4177056,4186156,4181606,19092387,19101813,19084008,18963561
12011,4195257,4187456,4197207,4192007,19144755,19154181,19136376,19014882
12012,4208907,4201107,4210857,4205007,19207597,19217023,19199218,19077724
12013,4215407,4208257,4217358,4212157,19237970,19247397,19230639,19108097
12014,4223208,4215407,4225158,4220608,19271486,19279865,19263107,19140566
12015,4227108,4219308,4229058,4224508,19291386,19299765,19281960,19159418
12016,4227758,4220608,4229708,4225158,19295575,19303954,19286149,19163608
12017,4225808,4218658,4227758,4222558,19288244,19296623,19279865,19158371
12018,4222558,4215407,4224508,4219958,19272533,19280912,19263107,19140566
12019,4214757,4207607,4216057,4211507,19239018,19247397,19230639,19108097
12020,4207607,4200457,4209557,4204357,19204455,19211786,19195029,19073534
12021,4193957,4186806,4195907,4190707,19142660,19151039,19134282,19012787
12022,4182906,4175756,4184206,4179656,19093434,19100766,19084008,18963561
12023,4162755,4155605,4164056,4159505,19005456,19013835,18997077,18876630
12024,4147805,4140005,4149105,4144555,18934235,18942614,18925856,18806457
12025,4122454,4115304,4124404,4119204,18822167,18830546,18812741,18694389
12026,4093203,4086053,4095153,4090603,18690199,18697531,18680773,18562421
12027,4072402,4065252,4074352,4069152,18592795,18601174,18583368,18466064
12028,4037951,4030801,4039251,4034701,18434643,18441974,18425216,18308959
12029,4012600,4005450,4015200,4010000,18323622,18330954,18314196,18198986
12030,3972948,3965798,3974248,3969698,18139286,18146618,18129860,18015697
12031,3943697,3937197,3946297,3941097,18011508,18019887,18003129,17887919
12032,3898846,3891695,3900146,3895595,17802035,17809367,17792609,17680541
12033,3866994,3859844,3868294,3863744,17653310,17660641,17643883,17532863
12034,3815642,3809142,3816943,3812392,17421842,17429174,17412416,17303490
12035,3779891,3772741,3781191,3776641,17258454,17265785,17249027,17139054
12036,3723339,3716839,3725289,3720739,17000802,17007086,16991376,16884545
12037,3663537,3657037,3664837,3660287,16730583,16735819,16721156,16615373
12038,3621935,3615435,3623885,3619335,16543104,16549389,16534726,16428942
12039,3557583,3551083,3558883,3554333,16245653,16251937,16237274,16135680
12040,3512731,3506881,3514031,3509481,16041417,16047702,16033038,15932492
12041,3443829,3437328,3445129,3440578,15724066,15730350,15715687,15616188
12042,3395727,3389877,3397027,3392477,15507262,15513546,15499931,15401478
12043,3320974,3315124,3322274,3318374,15170011,15175248,15160585,15066322
12044,3270272,3264422,3271572,3267022,14934354,14939591,14925975,14831713
12045,3190969,3185119,3192269,3187719,14575109,14580345,14567777,14475609
12046,3136367,3131167,3138317,3133767,14328978,14333168,14320599,14230526
12047,3053164,3047964,3054464,3049914,13949833,13954022,13941454,13854523
12048,2996612,2990762,2997262,2993362,13690087,13694276,13681708,13595824
12049,2908208,2903658,2910159,2906258,13291041,13295231,13283710,13199920
12050,2819155,2813955,2819805,2816555,12879427,12883617,12872096,12791449
12051,2756753,2752203,2758053,2754153,12599781,12603971,12592450,12513897
12052,2663149,2658599,2664449,2660549,12171410,12175599,12164078,12088668
12053,2599447,2594897,2600747,2596847,11879195,11884432,11872911,11799596
12054,2501943,2497393,2503243,2499343,11434066,11438255,11427782,11356561
12055,2435641,2431741,2436941,2433691,11133472,11137662,11126141,11058062
12056,2334887,2330987,2336187,2332287,10673680,10677869,10666348,10601412
12057,2265984,2262734,2267934,2263384,10358424,10361566,10352139,10289298
12058,2161980,2158730,2163281,2159380,9882921,9886063,9876636,9816937
12059,2091128,2088528,2093078,2089178,9563475,9565569,9556143,9498538
12060,1984524,1981274,1985824,1981924,9074356,9077498,9068072,9013609
12061,1875970,1872720,1877270,1873370,8577906,8581048,8572669,8520301
12062,1801217,1799267,1803167,1799267,8242749,8243797,8235418,8186192
12063,1690063,1688113,1692013,1688113,7734778,7735826,7727447,7681363
12064,1615310,1612710,1616610,1613360,7390196,7391243,7383911,7339922
12065,1501556,1499606,1502856,1499606,6871751,6872798,6865467,6825667
12066,1424853,1422903,1426803,1423553,6524026,6524026,6516695,6478990
12067,1308499,1306548,1310449,1307198,5995108,5995108,5987776,5953213
12068,1230496,1229196,1232446,1229846,5642146,5642146,5634815,5603394
12069,1113491,1112191,1114791,1112191,5105896,5104849,5098565,5070286
12070,1034838,1033538,1036138,1033538,4742461,4742461,4736177,4711040
12071,914584,913934,916534,913934,4199927,4198879,4193643,4170601
12072,794979,794329,796279,793679,3654250,3653203,3647966,3629114
12073,715026,714376,716326,713726,3288721,3287673,3282436,3266726
12074,594122,594122,596072,593472,2735713,2734665,2729429,2716860
12075,513519,513519,514819,512869,2365993,2364946,2359709,2349236
12076,391314,391964,393264,390664,1811938,1809843,1806701,1799370
12077,310061,310711,312011,309411,1441172,1439077,1434887,1431745
12078,188507,188507,189807,187857,882927,881879,877690,877690
12079,106603,107904,108554,106603,512160,509018,505876,507971
12080,-16251,-14951,-14301,-16901,-48179,-51321,-54463,-48179
12081,-97504,-96204,-95554,-98154,-421041,-423135,-426277,-417898
12082,-219059,-218409,-217759,-220359,-977191,-980333,-982427,-970906
12083,-300962,-299662,-299012,-301612,-1349005,-1353194,-1355289,-1340626
12084,-422516,-421216,-421216,-423166,-1906202,-1909344,-1912486,-1893634
12085,-544721,-543421,-543421,-544721,-2459210,-2463399,-2465494,-2443499
12086,-625324,-623374,-624024,-625974,-2826834,-2832071,-2833119,-2809029
12087,-746228,-743628,-744928,-746228,-3380890,-3385079,-3387174,-3358895
12088,-826181,-823581,-824881,-826181,-3747467,-3752704,-3752704,-3721283
12089,-946436,-943836,-945136,-946436,-4291048,-4297333,-4296285,-4262770
12090,-1025739,-1023139,-1024439,-1025739,-4653436,-4658673,-4658673,-4623063
12091,-1144043,-1140793,-1142743,-1144043,-5191781,-5198065,-5197018,-5157218
12092,-1222696,-1218796,-1220746,-1222046,-5551027,-5557311,-5556263,-5514369
12093,-1339051,-1335151,-1337101,-1339051,-6083087,-6090419,-6088324,-6042240
12094,-1416404,-1412503,-1415104,-1416404,-6433954,-6441285,-6439191,-6391012
12095,-1530808,-1526908,-1529508,-1530808,-6958683,-6966014,-6963920,-6911552
12096,-1644562,-1640012,-1642612,-1643912,-7476080,-7483412,-7481317,-7424760
12097,-1719315,-1714765,-1717365,-1719315,-7816474,-7825900,-7822758,-7765153
12098,-1829819,-1825269,-1827869,-1829819,-8323397,-8331776,-8328634,-8267887
12099,-1903272,-1898722,-1901972,-1903272,-8658554,-8667980,-8663791,-8599901
12100,-2011826,-2007276,-2010526,-2011176,-9151862,-9160241,-9157099,-9090067
12101,-2082679,-2078128,-2081378,-2082679,-9480734,-9490160,-9487018,-9417892
12102,-2188632,-2183432,-2187332,-2187982,-9961474,-9970900,-9966711,-9894443
12103,-2257535,-2252985,-2256235,-2257535,-10277778,-10287204,-10283014,-10208652
12104,-2360889,-2355689,-2359589,-2360239,-10745949,-10756423,-10751186,-10673681
12105,-2427841,-2422641,-2426541,-2427191,-11052826,-11064347,-11058063,-10979511
12106,-2526645,-2521445,-2525995,-2525995,-11506335,-11515761,-11510524,-11427783
12107,-2623499,-2617649,-2622849,-2622849,-11949370,-11960891,-11955654,-11868723
12108,-2687201,-2681351,-2685901,-2686551,-12239489,-12249963,-12243679,-12157795
12109,-2780805,-2773654,-2778855,-2779505,-12663671,-12675192,-12668908,-12578835
12110,-2841907,-2835407,-2841257,-2841257,-12945412,-12956933,-12949602,-12858481
12111,-2931610,-2924460,-2930310,-2930310,-13351789,-13362263,-13354931,-13261716
12112,-2989462,-2982312,-2988812,-2988162,-13617819,-13629340,-13622009,-13525651
12113,-3074616,-3067465,-3073966,-3073316,-14008486,-14021054,-14012675,-13914223
12114,-3129868,-3122717,-3129218,-3128568,-14260901,-14273469,-14265090,-14163496
12115,-3211121,-3203321,-3209821,-3209821,-14629573,-14642141,-14633762,-14531120
12116,-3263773,-3256623,-3263123,-3262473,-14869419,-14881987,-14872561,-14768872
12117,-3340476,-3332675,-3339176,-3339176,-15220285,-15232854,-15224475,-15117644
12118,-3389878,-3381427,-3388577,-3387927,-15445469,-15458037,-15449658,-15340732
12119,-3461380,-3453580,-3460730,-3460080,-15772246,-15785862,-15776435,-15664368
12120,-3530283,-3521832,-3528983,-3528333,-16085408,-16099023,-16089597,-15976482
12121,-3573834,-3566034,-3573184,-3573184,-16289644,-16303259,-16293833,-16178623
12122,-3637537,-3629736,-3636887,-3636887,-16581858,-16596521,-16586047,-16469790
12123,-3678488,-3670688,-3677838,-3677838,-16768289,-16782952,-16773525,-16655173
12124,-3737641,-3729840,-3736991,-3736991,-17034319,-17048982,-17039556,-16919109
12125,-3775342,-3766892,-3774692,-3774692,-17208181,-17221797,-17212371,-17089829
12126,-3828644,-3820844,-3827994,-3827344,-17452217,-17466880,-17456406,-17333865
12127,-3862445,-3853995,-3861795,-3861145,-17606179,-17620842,-17610369,-17486780
12128,-3910547,-3902097,-3909897,-3909247,-17826126,-17840789,-17830315,-17704631
12129,-3940448,-3932648,-3940448,-3939798,-17965425,-17980088,-17970662,-17841836
12130,-3983350,-3974899,-3982700,-3982050,-18160235,-18175945,-18165471,-18037693
12131,-4023001,-4013901,-4022351,-4021701,-18342476,-18357139,-18346665,-18217840
12132,-4047052,-4038602,-4047052,-4045752,-18453496,-18469207,-18458733,-18328860
12133,-4080853,-4071753,-4080203,-4078903,-18606411,-18622122,-18611648,-18480728
12134,-4101654,-4092554,-4101004,-4099704,-18698579,-18714290,-18703816,-18571848
12135,-4129605,-4120505,-4128955,-4127655,-18828452,-18843115,-18832642,-18700674
12136,-4146506,-4137406,-4145856,-4144556,-18902815,-18917478,-18908052,-18775037
12137,-4168607,-4159506,-4167957,-4166657,-19007552,-19023262,-19011741,-18878726
12138,-4182257,-4172507,-4181607,-4180307,-19065157,-19080867,-19069346,-18936331
12139,-4198508,-4189407,-4197858,-4196558,-19140567,-19156277,-19144756,-19010694
12140,-4207608,-4197858,-4206958,-4205658,-19181414,-19198172,-19186651,-19052588
12141,-4218009,-4208258,-4217359,-4216058,-19227498,-19243208,-19231687,-19097625
12142,-4224509,-4215408,-4223859,-4223209,-19263108,-19278819,-19267298,-19133235
12143,-4227109,-4218009,-4226459,-4225159,-19273582,-19289292,-19277771,-19142661
12144,-4228409,-4219309,-4227109,-4227109,-19277771,-19292434,-19280913,-19146851
12145,-4227109,-4218009,-4225809,-4225159,-19274629,-19290340,-19278819,-19143709
12146,-4222559,-4212808,-4221259,-4220609,-19251587,-19267298,-19255777,-19120667
12147,-4216708,-4207608,-4216058,-4215408,-19229593,-19245303,-19233782,-19098672
12148,-4206308,-4197208,-4205658,-4204358,-19181414,-19197124,-19185603,-19050493
12149,-4197208,-4188107,-4196558,-4195258,-19139519,-19155230,-19143709,-19009646
12150,-4180307,-4170557,-4179657,-4179007,-19065157,-19078772,-19068299,-18934236
12151,-4166657,-4158206,-4166007,-4165357,-19006504,-19020120,-19010694,-18876631
12152,-4144556,-4135455,-4143906,-4142606,-18904910,-18919573,-18909099,-18776084
12153,-4118555,-4110104,-4117905,-4117255,-18786558,-18801221,-18791795,-18656685
12154,-4099704,-4090604,-4099054,-4097754,-18697532,-18711148,-18701721,-18568706
12155,-4067853,-4059403,-4067203,-4066553,-18552996,-18566612,-18557185,-18426265
12156,-4045102,-4036652,-4044452,-4043152,-18449307,-18462923,-18453496,-18323623
12157,-4007401,-3998950,-4007401,-4006751,-18279634,-18293250,-18283823,-18153950
12158,-3980750,-3972949,-3980750,-3979450,-18157092,-18171756,-18161282,-18033504
12159,-3938498,-3930048,-3937848,-3936548,-17960188,-17973804,-17964378,-17836599
12160,-3907947,-3899497,-3907297,-3906647,-17821936,-17835552,-17826126,-17699395
12161,-3859195,-3850745,-3858545,-3857895,-17603037,-17616653,-17607227,-17482590
12162,-3825394,-3816944,-3824094,-3824094,-17449075,-17462691,-17453264,-17329675
12163,-3772092,-3762991,-3770792,-3770142,-17202944,-17216560,-17207134,-17085640
12164,-3734390,-3725940,-3733090,-3732440,-17031177,-17044793,-17035366,-16914919
12165,-3674588,-3666138,-3673288,-3672638,-16760957,-16774573,-16764099,-16646794
12166,-3612836,-3604386,-3611536,-3610886,-16480264,-16492832,-16484453,-16367148
12167,-3569934,-3561484,-3567984,-3567984,-16285454,-16299070,-16289644,-16175481
12168,-3502332,-3494531,-3501032,-3501032,-15976482,-15990098,-15981719,-15868603
12169,-3456180,-3448380,-3454880,-3454880,-15767009,-15779578,-15770151,-15658083
12170,-3384677,-3376877,-3383377,-3382727,-15438137,-15449658,-15442327,-15332353
12171,-3335275,-3326825,-3333325,-3333325,-15214001,-15225522,-15218191,-15110312
12172,-3258573,-3250772,-3257273,-3256623,-14863135,-14875703,-14867324,-14761540
12173,-3205271,-3197470,-3203971,-3203971,-14625383,-14636904,-14629573,-14524836
12174,-3124018,-3116867,-3122717,-3122717,-14253569,-14265090,-14257759,-14155117
12175,-3068765,-3061615,-3067465,-3067465,-14002202,-14013723,-14006391,-13906892
12176,-2983612,-2976462,-2982312,-2982312,-13612583,-13624104,-13616772,-13519367
12177,-2895859,-2889359,-2894559,-2894559,-13211442,-13220869,-13214585,-13119274
12178,-2836057,-2828906,-2834757,-2834757,-12938081,-12947507,-12941223,-12849055
12179,-2743103,-2736603,-2741803,-2741803,-12519135,-12527514,-12521230,-12432204
12180,-2681351,-2674201,-2679401,-2680051,-12233205,-12242631,-12236347,-12149416
12181,-2585147,-2578647,-2583847,-2584497,-11796455,-11804833,-11799597,-11714760
12182,-2520795,-2514295,-2518845,-2519495,-11501098,-11509477,-11504240,-11421498
12183,-2421341,-2415491,-2419391,-2420041,-11048637,-11055969,-11051779,-10972180
12184,-2354389,-2347888,-2351789,-2353089,-10739665,-10746996,-10742807,-10666349
12185,-2251035,-2245185,-2249085,-2249735,-10269399,-10276730,-10272541,-10198178
12186,-2181482,-2175632,-2179532,-2180832,-9956237,-9963569,-9959379,-9887111
12187,-2076178,-2070328,-2074228,-2074878,-9472355,-9479687,-9476545,-9407419
12188,-1968274,-1963074,-1966974,-1967624,-8982189,-8989521,-8986379,-8920395
12189,-1896122,-1890921,-1894171,-1895472,-8650175,-8656459,-8654364,-8590475
12190,-1785617,-1780417,-1783667,-1784967,-8148488,-8155819,-8152677,-8091930
12191,-1710865,-1706314,-1709565,-1710865,-7809142,-7816474,-7814379,-7755727
12192,-1599060,-1594510,-1597110,-1598410,-7292792,-7300123,-7298029,-7243566
12193,-1523008,-1518457,-1521057,-1522358,-6951351,-6957636,-6955541,-6903173
12194,-1407953,-1404053,-1406653,-1407953,-6424528,-6430812,-6429764,-6380538
12195,-1329950,-1326700,-1328650,-1329950,-6072614,-6078898,-6077850,-6031766
12196,-1213596,-1210346,-1212296,-1213596,-5541600,-5546837,-5545790,-5502848
12197,-1135593,-1132343,-1133643,-1135593,-5183402,-5188639,-5188639,-5147792
12198,-1017289,-1014038,-1015989,-1017289,-4644010,-4649247,-4648199,-4611542
12199,-937986,-935386,-936036,-937986,-4279527,-4284764,-4284764,-4250201
12200,-817731,-815131,-815781,-817731,-3736993,-3741183,-3741183,-3709762
12201,-697477,-695527,-695527,-697477,-3185033,-3189222,-3190269,-3164085
12202,-616874,-614924,-615574,-616874,-2816361,-2819503,-2821598,-2796461
12203,-495969,-494019,-494019,-495319,-2265448,-2267542,-2270684,-2249737
12204,-414066,-412116,-412116,-414066,-1895728,-1898870,-1902012,-1882113
12205,-292511,-290561,-290561,-292511,-1337484,-1339578,-1342720,-1327010
12206,-210608,-209308,-208658,-211258,-966717,-968812,-971954,-958338
12207,-89054,-87754,-87104,-89054,-410567,-411614,-415804,-406378
12208,-7151,-5851,-5851,-7151,-35611,-36658,-40848,-34563
12209,115704,116354,117654,115704,520539,520539,516350,519492
12210,196957,197607,198907,196957,895495,895495,890258,891306
12211,319161,319811,321112,318511,1450598,1449550,1444314,1441172
12212,440716,441366,442666,440716,2006748,2006748,2001511,1994179
12213,522619,522619,523919,521969,2378562,2378562,2372278,2362851
12214,643524,643524,645474,642874,2929475,2930522,2924238,2910622
12215,724127,723477,725427,723477,3299194,3300242,3293957,3278247
12216,843731,843731,845681,843081,3845918,3846965,3840681,3820781
12217,923684,923034,924984,923034,4209353,4210400,4204116,4182122
12218,1043289,1042639,1044589,1041989,4753982,4755029,4747698,4722561
12219,1121942,1120641,1123892,1120641,5112180,5115322,5106943,5079712
12220,1239596,1237646,1240896,1238296,5650525,5652620,5645288,5613867
12221,1316949,1315649,1318249,1315649,6003487,6005581,5998250,5963687
12222,1433303,1431353,1434603,1432003,6530310,6533452,6524026,6488416
12223,1547707,1545757,1549008,1546407,7053992,7057134,7048755,7007908
12224,1623110,1621160,1624410,1621810,7399622,7401717,7393338,7350396
12225,1735565,1732964,1736865,1734264,7911783,7914925,7905498,7858367
12226,1809667,1807067,1810967,1808367,8249034,8252176,8241702,8193523
12227,1920171,1917571,1921471,1918221,8749673,8753863,8744437,8692068
12228,1992324,1989074,1993624,1990374,9081688,9085877,9075403,9020940
12229,2099578,2096328,2100878,2097628,9569759,9573948,9563475,9505870
12230,2169781,2166531,2171081,2167831,9891299,9896536,9885015,9825316
12231,2273785,2270535,2275085,2271835,10365755,10370992,10360518,10296629
12232,2342687,2339437,2343987,2340737,10679964,10685201,10673680,10607696
12233,2443441,2439541,2444741,2441491,11139757,11144993,11132425,11065394
12234,2541595,2538345,2543545,2539645,11590123,11596407,11582791,11512618
12235,2606597,2602697,2607897,2603997,11886527,11892811,11879195,11806927
12236,2701501,2698251,2703451,2699551,12321183,12327467,12314898,12238441
12237,2763253,2760003,2765853,2761953,12605018,12611302,12597687,12520182
12238,2855556,2851656,2857507,2853606,13023963,13031295,13016632,12937032
12239,2915359,2910809,2916659,2912759,13295231,13302562,13287899,13205157
12240,3002462,2997912,3004412,2999862,13693229,13700560,13685897,13602108
12241,3059664,3054464,3060964,3056414,13951927,13960306,13945643,13858712
12242,3142217,3137017,3144167,3139617,14334215,14341547,14326883,14237858
12243,3196169,3190969,3198119,3193569,14582440,14588724,14574061,14483988
12244,3275472,3270272,3277422,3272872,14940638,14950065,14933307,14840092
12245,3326174,3320974,3328124,3323574,15173153,15181532,15164774,15071559
12246,3400927,3395077,3402227,3397677,15513546,15520878,15505167,15408810
12247,3472430,3466579,3473730,3469179,15840324,15847655,15831945,15733493
12248,3517931,3512081,3519231,3514681,16048749,16056080,16040370,15939823
12249,3584234,3578384,3586184,3581634,16350390,16358768,16343058,16240416
12250,3627135,3620635,3628435,3623885,16545199,16553578,16536820,16433131
12251,3688238,3681737,3690188,3685638,16824845,16834271,16817514,16711730
12252,3727889,3722039,3729839,3724639,17003944,17011276,16994518,16888734
12253,3783791,3777941,3785741,3781191,17264738,17273117,17256359,17147433
12254,3820193,3813692,3821493,3816943,17424984,17433363,17416606,17307680
12255,3870244,3863744,3872195,3867644,17656452,17664831,17648073,17538100
12256,3902746,3896245,3904046,3899496,17804130,17812509,17795751,17683683
12257,3947597,3941097,3949547,3944997,18014650,18023029,18005224,17892109
12258,3989849,3982699,3991799,3987249,18204223,18213649,18194797,18081681
12259,4015850,4008700,4017800,4013250,18323622,18333049,18315243,18200033
12260,4052901,4045101,4054201,4049651,18493295,18502721,18483869,18368659
12261,4075002,4067852,4076302,4071752,18593842,18603268,18584416,18468158
12262,4106203,4098403,4107503,4102953,18738378,18747804,18728952,18610600
12263,4124404,4117254,4125704,4121154,18821120,18830546,18811694,18694389
12264,4149755,4141955,4151055,4145855,18937377,18946803,18927951,18809599
12265,4164706,4156905,4166006,4161455,19005456,19015929,18997077,18877677
12266,4184206,4177056,4185506,4180956,19092387,19101813,19084008,18963561
12267,4195257,4187456,4196557,4191357,19144755,19154181,19135329,19014882
12268,4208907,4201107,4210207,4205007,19206550,19214928,19197123,19076677
12269,4218658,4210857,4219958,4214757,19251586,19259965,19242160,19120666
12270,4223208,4216057,4224508,4219308,19273581,19281960,19263107,19142660
12271,4227108,4219958,4229058,4223858,19290339,19299765,19280912,19159418
12272,4227758,4220608,4229708,4224508,19295575,19303954,19286149,19164655
12273,4226458,4218658,4227758,4222558,19287197,19295575,19278818,19156276
12274,4223208,4215407,4225158,4219308,19273581,19283007,19265202,19143708
12275,4215407,4207607,4217358,4212157,19239018,19247397,19230639,19108097
12276,4208257,4201107,4209557,4204357,19204455,19213881,19196076,19074582
12277,4193957,4186806,4196557,4190707,19143708,19152087,19134282,19013835
12278,4183556,4175756,4184856,4180306,19092387,19100766,19084008,18963561
12279,4162755,4155605,4164706,4159505,19004408,19012787,18996030,18875583
12280,4148455,4140655,4150405,4144555,18937377,18945756,18928998,18808551
12281,4122454,4115304,4124404,4119204,18822167,18831593,18813788,18695436
12282,4093853,4086703,4095803,4090603,18690199,18698578,18681821,18563468
12283,4073052,4065902,4075002,4069802,18595937,18604316,18587558,18469206
12284,4038601,4031451,4040551,4035351,18436737,18445116,18428359,18312101
12285,4013900,4006750,4015200,4010650,18324670,18333049,18315243,18200033
12286,3973598,3967098,3974898,3970348,18141381,18149760,18133002,18018839
12287,3944997,3938497,3946297,3941747,18012555,18020934,18003129,17888966
12288,3899496,3892995,3900796,3896245,17804130,17812509,17795751,17683683
12289,3866994,3860494,3868294,3864394,17653310,17661689,17644931,17533910
12290,3816292,3809792,3817593,3813692,17424984,17432316,17416606,17306632
12291,3780541,3774041,3781841,3777291,17262643,17269975,17253217,17144291
12292,3723989,3717489,3725289,3721389,17003944,17011276,16995565,16888734
12293,3664187,3657687,3665487,3660937,16733725,16742104,16725346,16620609
12294,3622585,3616735,3624535,3619985,16544152,16552531,16535773,16431037
12295,3558233,3551733,3559533,3554983,16248795,16256127,16240416,16138822
12296,3513381,3506881,3514681,3510781,16047702,16055033,16038275,15937728
12297,3444479,3437978,3445779,3441228,15731398,15737682,15723019,15622472
12298,3396377,3389877,3397677,3393127,15510404,15517736,15502025,15404620
12299,3322274,3315774,3323574,3319024,15175248,15182579,15166869,15071559
12300,3270922,3265072,3272222,3267672,14938544,14946923,14930165,14836949
12301,3191619,3185769,3192919,3188369,14579298,14585582,14570919,14479799
12302,3137667,3131817,3138967,3134417,14334215,14340499,14325836,14235763
12303,3054464,3048614,3055764,3051214,13954022,13960306,13946691,13859759
12304,2968661,2962811,2969961,2965411,13562308,13567545,13554977,13470140
12305,2909509,2904958,2910809,2906908,13294183,13299420,13285804,13204110
12306,2819805,2815255,2821755,2817205,12884664,12889901,12877333,12796686
12307,2758053,2753503,2759353,2755453,12602923,12608160,12596639,12518087
12308,2664449,2659899,2665749,2661849,12176646,12180836,12169315,12093905
12309,2600747,2596197,2602047,2598147,11884432,11888621,11878148,11803785
12310,2503243,2498693,2504543,2500643,11441397,11445587,11434066,11363892
12311,2436941,2433041,2438241,2434991,11139757,11142899,11132425,11063299
12312,2336187,2332287,2337487,2333587,10678917,10682059,10671585,10605601
12313,2267284,2263384,2268584,2264684,10365755,10369945,10359471,10295582
12314,2163281,2159380,2164581,2160680,9892347,9894442,9885015,9824268
12315,2093078,2089178,2093728,2090478,9567664,9570806,9561380,9502728
12316,1985824,1982574,1987124,1983224,9080640,9082735,9074356,9018846
12317,1877270,1874020,1877920,1874670,8584190,8585237,8576858,8524490
12318,1803167,1799917,1803817,1800567,8252176,8253223,8244844,8193523
12319,1692013,1688763,1692663,1689413,7742110,7743157,7735826,7688694
12320,1616610,1614010,1617910,1614660,7397527,7398575,7390196,7346206
12321,1502856,1500906,1504156,1500906,6879082,6880130,6872798,6831951
12322,1426803,1424203,1427453,1424203,6530310,6530310,6522979,6485274
12323,1310449,1308499,1311099,1308499,6002439,6002439,5996155,5960545
12324,1232446,1230496,1233746,1230496,5648430,5647383,5641099,5608631
12325,1115441,1113491,1116091,1112841,5111133,5111133,5104849,5075523
12326,1036788,1034838,1037438,1034188,4752935,4751887,4745603,4719419
12327,916534,915884,917834,914584,4207258,4206211,4199927,4176885
12328,796929,796279,798229,794979,3662629,3660535,3655298,3636445
12329,716976,716326,717626,715026,3295005,3293957,3288721,3271963
12330,596072,596072,597372,594122,2741997,2740950,2734665,2722097
12331,515469,515469,516769,513519,2374372,2372278,2368088,2357615
12332,393264,393264,393914,391964,1820317,1817175,1812986,1805654
12333,312011,312661,313311,310711,1448503,1445361,1442219,1436982
