offset,IA,IB,IC,IN,VA,VB,VC,VN
1545,-248310,-246360,-246360,-248310,-2239263,-2245548,-2246595,-2224600
1546,-509620,-507670,-508320,-510270,-4629347,-4635631,-4635631,-4597926
1547,-763779,-761179,-762479,-763779,-6946115,-6953446,-6951351,-6900031
1548,-977637,-974387,-975687,-976987,-8891068,-8899447,-8896305,-8830321
1549,-1153794,-1151194,-1152494,-1153144,-10505055,-10514482,-10510292,-10432787
1550,-1292899,-1289649,-1291599,-1292899,-11781791,-11792265,-11785981,-11701144
1551,-1376752,-1372852,-1375452,-1376102,-12546367,-12557888,-12550556,-12461530
1552,-1409903,-1406003,-1408603,-1409253,-12844865,-12856386,-12850102,-12758981
1553,-1387152,-1383252,-1385852,-1386502,-12645866,-12656340,-12650056,-12558935
1554,-1313700,-1309800,-1311750,-1313050,-11974506,-11983933,-11978696,-11891765
1555,-1191495,-1187595,-1190195,-1190845,-10856970,-10867443,-10863254,-10783654
1556,-1015339,-1011438,-1014038,-1014689,-9251361,-9259740,-9256598,-9188520
1557,-807981,-805381,-806681,-807981,-7369249,-7375534,-7373439,-7318976
1558,-572022,-570072,-570722,-572672,-5212728,-5217965,-5217965,-5176070
1559,-300962,-299012,-299012,-300962,-2738856,-2743045,-2745140,-2720003
1560,-31202,-30552,-29902,-32502,-279647,-282789,-285931,-277552
1561,239858,239858,241159,238558,2190036,2188989,2184800,2176421
1562,514169,514169,516119,514169,4694282,4695330,4687998,4662861
1563,756628,755978,757928,755328,6905266,6906314,6898982,6859182
1564,970486,969836,971786,969186,8856504,8858599,8849173,8795757
1565,1156393,1154443,1157693,1155093,10554281,10557423,10546949,10483060
1566,1288998,1287048,1290298,1287048,11770269,11774459,11761891,11690670
1567,1373501,1371551,1374801,1372201,12548460,12552650,12540082,12462577
1568,1408602,1406652,1409902,1406652,12861622,12865812,12854291,12773644
1569,1387151,1385201,1388452,1385851,12673097,12677286,12664718,12586166
1570,1314999,1312399,1316299,1313049,12014305,12018495,12006974,11932611
1571,1186294,1184344,1187594,1184994,10841258,10844400,10832879,10767943
1572,1018588,1017288,1020538,1017288,9310013,9313155,9303729,9247171
1573,801480,800830,802780,800179,7335733,7336780,7327354,7285459
1574,564871,564221,566171,563571,5172927,5172927,5165596,5138364
1575,306161,306161,307461,305511,2818454,2816360,2811123,2797507
1576,23400,24050,24700,22750,234609,230419,228325,232514
1577,-247660,-245710,-246360,-248310,-2234027,-2239263,-2241358,-2220411
1578,-509620,-507670,-507670,-509620,-4620968,-4627252,-4627252,-4590594
1579,-763129,-760529,-761829,-763779,-6941925,-6949257,-6948209,-6895841
1580,-976337,-973087,-975687,-976337,-8885832,-8894211,-8892116,-8825085
1581,-1153144,-1150544,-1152494,-1153144,-10504008,-10512387,-10509245,-10431740
1582,-1292249,-1288999,-1291599,-1292899,-11776555,-11785981,-11780744,-11696955
1583,-1376102,-1372852,-1374802,-1376102,-12542177,-12552651,-12547414,-12457341
1584,-1409903,-1406003,-1408603,-1409903,-12843818,-12855339,-12849055,-12757934
1585,-1387152,-1383902,-1385852,-1387152,-12646914,-12657387,-12652150,-12562077
1586,-1313700,-1309800,-1312400,-1313050,-11977648,-11987075,-11982885,-11895954
1587,-1191495,-1187595,-1189545,-1190845,-10863254,-10872680,-10867443,-10788891
1588,-1015339,-1012088,-1014038,-1015339,-9253456,-9260788,-9257646,-9189567
1589,-808631,-806031,-807331,-808631,-7373439,-7380770,-7378676,-7323165
1590,-572672,-570072,-570722,-572672,-5215870,-5222154,-5221107,-5181307
1591,-300962,-299662,-299662,-301612,-2745140,-2749329,-2751424,-2727335
1592,-31852,-31202,-30552,-32502,-285931,-288025,-292215,-283836
1593,239208,239858,241159,238558,2185847,2184800,2179563,2171184
1594,514169,514169,515469,513519,4692188,4693235,4685903,4660767
1595,755978,755328,757278,754678,6900030,6901077,6892698,6852898
1596,969836,969186,972436,968536,8855457,8858599,8848126,8795757
1597,1155743,1155093,1157043,1154443,10552186,10555328,10544854,10480965
1598,1288998,1287048,1289648,1287048,11766080,11770269,11758748,11687528
1599,1376751,1374801,1378051,1374801,12571502,12575692,12563124,12486666
1600,1408602,1406652,1410552,1407302,12861622,12866859,12854291,12775738
1601,1387151,1385201,1388452,1385201,12672049,12677286,12664718,12587213
1602,1309799,1307848,1311099,1308499,11971363,11974505,11964032,11888621
1603,1186294,1184994,1187594,1184994,10841258,10844400,10833927,10767943
1604,1018588,1017288,1020538,1017938,9312108,9315250,9304776,9249266
1605,802130,801480,803430,800830,7336780,7337828,7329449,7287554
1606,565521,564871,566171,564221,5176069,5175022,5169785,5140459
1607,306811,306811,308111,305511,2823691,2821597,2816360,2803791
1608,23400,24700,25350,23400,240893,236704,232514,237751
1609,-247010,-245710,-245710,-247660,-2231932,-2236121,-2237169,-2217269
1610,-508970,-507019,-507670,-509620,-4617826,-4624110,-4623063,-4586405
1611,-763129,-760529,-761829,-763129,-6937736,-6945067,-6944020,-6890604
1612,-976337,-973087,-975687,-976337,-8884784,-8894211,-8890021,-8824037
1613,-1153144,-1149894,-1151844,-1153144,-10500866,-10511340,-10506103,-10428598
1614,-1292249,-1288999,-1291599,-1292249,-11774460,-11784934,-11779697,-11694860
1615,-1376102,-1372852,-1375452,-1376752,-12544272,-12554746,-12549509,-12458388
1616,-1409253,-1406003,-1408603,-1409903,-12846960,-12857434,-12851149,-12758981
1617,-1387152,-1383902,-1385852,-1387152,-12649008,-12658435,-12653198,-12562077
1618,-1313700,-1310450,-1312400,-1314350,-11978696,-11988122,-11983933,-11895954
1619,-1191495,-1188245,-1190195,-1191495,-10864301,-10872680,-10869538,-10789938
1620,-1015339,-1012738,-1014689,-1015989,-9259740,-9268119,-9263930,-9195851
1621,-808631,-806681,-807981,-809281,-7377628,-7384960,-7381818,-7327355
1622,-572672,-570722,-571372,-573322,-5219012,-5224249,-5224249,-5183402
1623,-301612,-300312,-300312,-302262,-2750377,-2754566,-2755614,-2731524
1624,-32502,-31852,-31202,-32502,-290120,-292215,-295357,-288025
1625,239208,239208,239858,237908,2180610,2179563,2175373,2166994
1626,513519,513519,514819,512219,4689045,4689045,4682761,4657625
1627,755978,755328,757278,754028,6896888,6897935,6890603,6849756
1628,979586,978286,980886,978286,8942388,8945530,8935057,8881641
1629,1155093,1153793,1157043,1153793,10549044,10552186,10542760,10477823
1630,1288348,1287048,1289648,1287048,11766080,11769222,11757701,11685433
1631,1376751,1374801,1378051,1374801,12572550,12577787,12565218,12487713
1632,1409252,1407302,1409902,1407302,12862669,12866859,12854291,12774691
1633,1387151,1385851,1388452,1385851,12673097,12677286,12664718,12586166
1634,1309799,1307848,1311099,1309149,11970316,11974505,11962984,11887574
1635,1186944,1184994,1187594,1185644,10847542,10849637,10839163,10773179
1636,1019888,1017938,1020538,1017938,9317344,9319439,9310013,9254503
1637,802130,801480,803430,800830,7340970,7342017,7334685,7291744
1638,565521,565521,567471,564221,5182354,5181306,5175022,5145696
1639,306811,307461,308111,306161,2826833,2825786,2820549,2807981
1640,24700,25350,26000,24050,244035,239846,236704,240893
1641,-246360,-245060,-245060,-247010,-2225648,-2229837,-2231932,-2210985
1642,-508970,-506369,-507019,-509620,-4614684,-4619920,-4619920,-4583263
1643,-762479,-759879,-761179,-762479,-6933546,-6940878,-6938783,-6887462
1644,-975687,-973087,-974387,-976337,-8880595,-8888974,-8885832,-8820895
1645,-1152494,-1149244,-1151194,-1152494,-10496677,-10506103,-10501913,-10424408
1646,-1292249,-1288999,-1290949,-1292249,-11775507,-11785981,-11779697,-11695908
1647,-1376102,-1372852,-1374802,-1376102,-12543225,-12552651,-12547414,-12457341
1648,-1409903,-1406003,-1407953,-1409903,-12844865,-12856386,-12850102,-12757934
1649,-1387152,-1383252,-1385852,-1387152,-12649008,-12659482,-12654245,-12562077
1650,-1313700,-1310450,-1312400,-1313700,-11980790,-11991264,-11986027,-11898049
1651,-1191495,-1188245,-1190845,-1192145,-10866396,-10874775,-10870585,-10792033
1652,-1015989,-1012738,-1014689,-1015989,-9261835,-9270214,-9267072,-9198993
1653,-809281,-806681,-807981,-809931,-7380770,-7387055,-7384960,-7329450
1654,-573322,-571372,-572022,-574622,-5223202,-5229486,-5228439,-5187591
1655,-302262,-300962,-300312,-302912,-2752472,-2755614,-2757708,-2733619
1656,-32502,-31852,-31852,-33152,-294310,-295357,-299546,-291168
1657,251559,252209,252859,250909,2300010,2298962,2294773,2284299
1658,513519,512869,514819,512219,4683809,4683809,4678572,4653435
1659,755328,754028,756628,754028,6893745,6895840,6887461,6847661
1660,978936,978286,980236,977636,8938199,8940294,8930867,8877452
1661,1155093,1153793,1156393,1153793,10545902,10550091,10538570,10474681
1662,1287698,1286398,1289648,1287048,11762938,11767127,11755606,11683338
1663,1376101,1374801,1378051,1374801,12572550,12576739,12565218,12487713
1664,1408602,1407302,1409902,1407302,12863717,12867906,12856385,12775738
1665,1387151,1385851,1388452,1385851,12674144,12679381,12666812,12588260
1666,1310449,1308499,1311099,1308499,11973458,11978695,11967174,11891764
1667,1186944,1185644,1188244,1185644,10848590,10851732,10841258,10774227
1668,1019888,1018588,1021188,1018588,9322581,9324676,9315250,9258692
1669,802780,802130,804080,801480,7346206,7348301,7340970,7296980
1670,566171,566171,566821,565521,5185496,5186543,5179212,5149885
1671,307461,307461,308761,306811,2829975,2827881,2823691,2811123
1672,24700,26000,26650,24700,249272,246130,242988,247177
1673,-246360,-244410,-244410,-246360,-2222506,-2227742,-2228790,-2207843
1674,-508320,-505719,-507019,-508970,-4609447,-4616778,-4615731,-4579073
1675,-761829,-759229,-760529,-762479,-6930404,-6937736,-6936688,-6884320
1676,-975687,-973087,-974387,-975687,-8875358,-8883737,-8881642,-8815658
1677,-1152494,-1148594,-1151194,-1152494,-10494582,-10504008,-10499819,-10422314
1678,-1292249,-1288349,-1290949,-1292249,-11774460,-11783886,-11778649,-11693813
1679,-1376102,-1372202,-1374802,-1376102,-12542177,-12553698,-12547414,-12457341
1680,-1409903,-1406003,-1408603,-1409903,-12846960,-12857434,-12852197,-12760029
1681,-1387802,-1383252,-1386502,-1387152,-12650056,-12660529,-12654245,-12565219
1682,-1314350,-1311100,-1313050,-1313700,-11981838,-11992311,-11987075,-11901191
1683,-1192145,-1188895,-1190845,-1191495,-10867443,-10876869,-10872680,-10794128
1684,-1016639,-1013388,-1015339,-1016639,-9264977,-9273356,-9270214,-9203183
1685,-809931,-807331,-808631,-809931,-7384960,-7393339,-7390197,-7334686
1686,-560972,-559021,-559671,-561622,-5115323,-5120560,-5120560,-5080760
1687,-302912,-300962,-300962,-303562,-2758756,-2761898,-2765040,-2739903
1688,-33152,-32502,-31852,-33802,-299546,-301641,-305831,-297452
1689,250909,251559,252859,249609,2294773,2292678,2288489,2279062
1690,512219,512869,513519,510919,4679619,4679619,4673335,4648198
1691,754678,754028,755978,753378,6888509,6889556,6881177,6841377
1692,978936,978286,980236,976986,8934009,8937151,8927725,8873262
1693,1155093,1153143,1155743,1153143,10546949,10550091,10539617,10474681
1694,1287698,1286398,1289648,1286398,11762938,11767127,11754559,11682291
1695,1376101,1374801,1378051,1374801,12569408,12573597,12562076,12484571
1696,1408602,1406652,1409902,1407302,12862669,12866859,12854291,12774691
1697,1387151,1385201,1389102,1385851,12675191,12679381,12667860,12589308
1698,1310449,1308499,1312399,1308499,11975553,11979742,11968221,11893858
1699,1187594,1185644,1188894,1186294,10849637,10852779,10842305,10775274
1700,1019888,1018588,1021838,1018588,9325723,9326771,9317344,9260787
1701,803430,802780,804730,802130,7350396,7351443,7343064,7300122
1702,566821,566171,568121,565521,5189685,5188638,5181306,5153027
1703,308111,308111,309411,307461,2837307,2835212,2829975,2817407
1704,25350,26000,27301,24050,253461,249272,246130,250319
1705,-245060,-243760,-244410,-246360,-2217269,-2222506,-2223553,-2202606
1706,-507670,-505719,-506369,-507670,-4604210,-4609447,-4609447,-4572789
1707,-761179,-759229,-760529,-761829,-6927262,-6934594,-6932499,-6880131
1708,-975037,-972437,-974387,-975037,-8874311,-8882690,-8879547,-8814611
1709,-1152494,-1148594,-1151194,-1151844,-10493534,-10502961,-10497724,-10422314
1710,-1291599,-1288349,-1290949,-1291599,-11770270,-11779697,-11775507,-11690671
1711,-1376102,-1372202,-1374802,-1375452,-12539035,-12549509,-12544272,-12454199
1712,-1409253,-1406003,-1408603,-1409903,-12843818,-12853244,-12848007,-12757934
1713,-1387802,-1383902,-1386502,-1387802,-12650056,-12660529,-12654245,-12564172
1714,-1314350,-1311750,-1313050,-1314350,-11982885,-11992311,-11987075,-11900143
1715,-1184995,-1181745,-1183695,-1184995,-10802507,-10810886,-10806696,-10729191
1716,-1016639,-1013388,-1015989,-1017289,-9268119,-9275451,-9272309,-9205277
1717,-810581,-807981,-809281,-809931,-7388102,-7395433,-7393339,-7338876
1718,-562272,-559671,-560321,-562272,-5118465,-5124750,-5123702,-5083902
1719,-302912,-301612,-301612,-303562,-2765040,-2770277,-2770277,-2747235
1720,-33802,-33152,-32502,-34452,-303736,-306878,-308973,-301641
1721,250909,250909,252859,249609,2291631,2290583,2285346,2275920
1722,512219,512219,513519,511569,4672288,4672288,4666003,4640867
1723,754028,753378,755328,753378,6887461,6888509,6880130,6840330
1724,978286,976986,980236,976986,8931915,8932962,8924583,8870120
1725,1155093,1153143,1156393,1153143,10542760,10544854,10534381,10470491
1726,1287698,1286398,1288998,1285748,11759796,11763985,11751417,11679149
1727,1376101,1374151,1377401,1374151,12568360,12573597,12561029,12483524
1728,1408602,1406652,1409902,1406652,12861622,12865812,12853243,12774691
1729,1387801,1385201,1389102,1385851,12673097,12678333,12665765,12588260
1730,1311099,1308499,1312399,1309149,11975553,11979742,11968221,11893858
1731,1186944,1185644,1188894,1186294,10854874,10858016,10847542,10781558
1732,1020538,1019238,1021838,1018588,9328865,9332007,9322581,9266024
1733,804080,802780,804730,802780,7352491,7353538,7346206,7303265
1734,567471,566821,568771,565521,5194922,5193875,5187590,5159312
1735,308761,309411,310061,308111,2840449,2839402,2834165,2820549
1736,26000,26650,27301,25350,258698,255556,252414,256604
1737,-245060,-243110,-243760,-245710,-2212032,-2217269,-2219364,-2198416
1738,-507019,-505069,-505719,-507670,-4600021,-4607352,-4606305,-4569647
1739,-761179,-758579,-759879,-761179,-6919931,-6928309,-6925167,-6874894
1740,-975037,-971787,-973737,-975037,-8870121,-8878500,-8875358,-8811469
1741,-1159644,-1156394,-1158344,-1159644,-10562660,-10571039,-10567897,-10491440
1742,-1291599,-1287699,-1290949,-1291599,-11771318,-11781791,-11776555,-11691718
1743,-1375452,-1372202,-1374802,-1375452,-12540083,-12551604,-12545319,-12456293
1744,-1409903,-1406653,-1408603,-1409903,-12848007,-12858481,-12853244,-12762124
1745,-1387152,-1383902,-1386502,-1387802,-12652150,-12662624,-12658435,-12567314
1746,-1314350,-1311100,-1313700,-1314350,-11983933,-11993359,-11989169,-11901191
1747,-1184995,-1181745,-1184345,-1184995,-10806696,-10815075,-10811933,-10734428
1748,-1016639,-1014038,-1015339,-1017289,-9272309,-9280688,-9277546,-9210514
1749,-810581,-807981,-809281,-810581,-7391244,-7397528,-7396481,-7340971
1750,-562272,-559671,-560972,-562922,-5124750,-5129986,-5128939,-5090187
1751,-303562,-302262,-302262,-304212,-2767135,-2771324,-2772371,-2748282
1752,-34452,-33802,-33152,-35102,-306878,-308973,-313162,-304783
1753,250259,250259,251559,248959,2287441,2285346,2280110,2271731
1754,512219,511569,513519,510919,4671240,4671240,4664956,4639819
1755,754028,753378,755978,752728,6880130,6882224,6873846,6834046
1756,978286,976986,979586,976986,8925630,8928773,8919346,8865931
1757,1154443,1152493,1155743,1152493,10536475,10540665,10530191,10465255
1758,1287698,1285748,1288998,1285748,11756654,11759796,11749322,11677054
1759,1376101,1374151,1378051,1374801,12567313,12570455,12559981,12482477
1760,1408602,1406652,1409902,1406652,12863717,12867906,12855338,12775738
1761,1387801,1385851,1389102,1386501,12678333,12682523,12669955,12591402
1762,1310449,1309149,1312399,1309149,11978695,11981837,11970316,11897000
1763,1187594,1186294,1188894,1185644,10858016,10860111,10849637,10783653
1764,1020538,1019888,1021838,1019238,9330960,9333055,9323629,9267071
1765,804080,804080,805380,802780,7359822,7360869,7351443,7308501
1766,567471,567471,568771,566171,5198064,5198064,5191780,5163501
1767,309411,309411,310711,308761,2843591,2841496,2837307,2824739
1768,26650,27301,27951,25350,262888,259746,256604,260793
1769,-244410,-243110,-243760,-245060,-2207843,-2212032,-2214127,-2193179
1770,-519370,-516770,-517420,-520020,-4711041,-4718373,-4717325,-4680668
1771,-760529,-757929,-759229,-760529,-6918883,-6927262,-6925167,-6872799
1772,-974387,-971787,-973087,-974387,-8865932,-8874311,-8871169,-8806232
1773,-1159644,-1155744,-1158344,-1159644,-10560566,-10568945,-10564755,-10488298
1774,-1290949,-1287699,-1290299,-1291599,-11767128,-11777602,-11771318,-11687529
1775,-1375452,-1372202,-1374802,-1375452,-12537988,-12548461,-12542177,-12453151
1776,-1410553,-1406003,-1408603,-1409903,-12848007,-12858481,-12853244,-12761076
1777,-1387802,-1383902,-1386502,-1387802,-12651103,-12661577,-12655293,-12565219
1778,-1314350,-1311100,-1313700,-1314350,-11989169,-11999643,-11993359,-11906428
1779,-1185645,-1182395,-1184345,-1185645,-10807743,-10817170,-10812980,-10734428
1780,-1017289,-1014689,-1016639,-1017289,-9274403,-9282782,-9279640,-9211562
1781,-811231,-808631,-809931,-811231,-7396481,-7404860,-7401718,-7347255
1782,-562922,-560321,-560972,-563572,-5128939,-5135223,-5134176,-5093329
1783,-304212,-302912,-302912,-304862,-2774466,-2778656,-2779703,-2754566
1784,-35102,-33802,-33802,-35752,-311067,-315257,-318399,-310020
1785,249609,250259,250909,248309,2281157,2279062,2273825,2265447
1786,511569,511569,512869,510269,4664956,4664956,4658672,4633535
1787,752728,752728,754678,752078,6876988,6878035,6869656,6829856
1788,977636,976986,979586,976336,8924583,8927725,8917252,8863836
1789,1153793,1152493,1155743,1152493,10537523,10541712,10530191,10466302
1790,1287698,1285748,1288998,1285748,11756654,11760843,11749322,11677054
1791,1376101,1374151,1378051,1374801,12565218,12570455,12557887,12479334
1792,1408602,1406652,1409902,1407302,12861622,12866859,12854291,12773644
1793,1387801,1385851,1389102,1385851,12678333,12682523,12669955,12591402
1794,1311099,1309149,1312399,1309149,11980789,11984979,11972411,11898048
1795,1188244,1186944,1189544,1186944,10858016,10861158,10850684,10783653
1796,1020538,1019888,1022488,1019888,9334102,9336197,9325723,9270213
1797,804730,803430,806030,802780,7359822,7361917,7352491,7310596
1798,568121,567471,569421,566821,5202254,5202254,5194922,5165596
1799,296411,296411,297711,295111,2729429,2728381,2724192,2711623
1800,26650,27951,28601,26000,267077,264982,261840,266030
1801,-244410,-242460,-242460,-244410,-2203653,-2208890,-2209937,-2188990
1802,-518720,-516770,-516770,-518720,-4703710,-4709994,-4709994,-4673336
1803,-759879,-757279,-758579,-760529,-6913646,-6920978,-6918883,-6867562
1804,-973737,-970487,-973087,-974387,-8863837,-8872216,-8870121,-8804137
1805,-1158994,-1155744,-1157694,-1158994,-10555329,-10565803,-10561613,-10484108
1806,-1291599,-1288349,-1290299,-1290949,-11767128,-11778649,-11772365,-11688576
1807,-1375452,-1371552,-1374152,-1375452,-12540083,-12550556,-12545319,-12455246
1808,-1409903,-1406003,-1408603,-1409903,-12848007,-12859528,-12853244,-12761076
1809,-1387802,-1383902,-1386502,-1387802,-12653198,-12663671,-12657387,-12567314
1810,-1315000,-1311100,-1313700,-1314350,-11987075,-11996501,-11992311,-11904333
1811,-1185645,-1182395,-1184345,-1185645,-10811933,-10820312,-10816122,-10738617
1812,-1017939,-1014689,-1015989,-1017939,-9278593,-9286972,-9283830,-9215751
1813,-811881,-809281,-809931,-811231,-7400670,-7406954,-7406954,-7350397
1814,-562922,-561622,-562272,-563572,-5131034,-5137318,-5137318,-5096471
1815,-304862,-302912,-302912,-305512,-2776561,-2781798,-2782845,-2757708
1816,-35102,-34452,-33802,-36402,-318399,-321541,-323636,-315257
1817,248959,249609,250259,248309,2275920,2274873,2269636,2261257
1818,510919,510269,512219,509619,4661814,4660767,4654482,4629346
1819,752728,752078,754028,751428,6873846,6874893,6867561,6827762
1820,977636,976986,978936,975686,8919346,8920394,8910967,8857552
1821,1153793,1153143,1155093,1151843,10532286,10536475,10524954,10462113
1822,1287048,1285748,1288348,1285748,11753512,11756654,11745133,11673912
1823,1375451,1374151,1377401,1374151,12567313,12571502,12558934,12481429
1824,1408602,1406652,1409902,1406652,12863717,12868954,12855338,12775738
1825,1388452,1385851,1389102,1385851,12678333,12682523,12671002,12591402
1826,1311749,1309149,1312399,1309799,11981837,11986026,11973458,11899095
1827,1188894,1186944,1189544,1186944,10861158,10864300,10853826,10786795
1828,1012087,1010787,1013387,1010137,9254503,9256597,9247171,9191661
1829,805380,804080,806030,803430,7364012,7365059,7356680,7312691
1830,568771,568121,570071,566821,5206443,5206443,5199111,5170833
1831,297061,297711,298361,295761,2733618,2731523,2726286,2713718
1832,27301,28601,29251,26650,272314,269172,264982,269172
1833,-243760,-241810,-241810,-243760,-2198416,-2202606,-2203653,-2182706
1834,-518070,-516120,-516770,-518720,-4702662,-4708946,-4708946,-4671241
1835,-759229,-757279,-757929,-759879,-6907362,-6914694,-6912599,-6861278
1836,-973737,-970487,-972437,-973737,-8860695,-8869074,-8865932,-8800995
1837,-1158994,-1155744,-1157694,-1158344,-10554282,-10562660,-10559518,-10483061
1838,-1291599,-1287699,-1289649,-1290949,-11763986,-11773413,-11768176,-11684387
1839,-1375452,-1371552,-1374152,-1374802,-12537988,-12549509,-12544272,-12454199
1840,-1409903,-1406003,-1408603,-1409903,-12846960,-12857434,-12852197,-12760029
1841,-1387802,-1383902,-1386502,-1387802,-12652150,-12662624,-12657387,-12566267
1842,-1315000,-1311100,-1313700,-1315000,-11991264,-12001738,-11996501,-11909570
1843,-1186295,-1183045,-1184995,-1185645,-10814028,-10822407,-10819264,-10740712
1844,-1018589,-1015339,-1016639,-1018589,-9280688,-9289067,-9285924,-9217846
1845,-811881,-809931,-810581,-812531,-7404860,-7412191,-7409049,-7354586
1846,-563572,-561622,-562272,-564222,-5136271,-5142555,-5141507,-5101708
1847,-304862,-303562,-304212,-305512,-2782845,-2787035,-2788082,-2763993
1848,-35752,-35102,-35102,-37052,-322588,-324683,-327825,-319446
1849,248959,248959,250259,247009,2272778,2271731,2266494,2257068
1850,510269,510269,512219,508969,4656577,4656577,4650293,4625156
1851,752728,752078,754028,750778,6868609,6870703,6862325,6822525
1852,976986,975686,978286,975686,8916204,8918299,8909920,8856504
1853,1153143,1151843,1154443,1151843,10531239,10534381,10523907,10460018
1854,1287048,1285098,1288348,1285098,11752464,11755606,11744085,11672865
1855,1376101,1374151,1377401,1374151,12564171,12568360,12555792,12478287
1856,1408602,1406652,1410552,1406652,12862669,12866859,12855338,12775738
1857,1385851,1383251,1387151,1383251,12658434,12661576,12650055,12571502
1858,1311099,1309799,1313049,1309799,11981837,11987074,11974505,11900142
1859,1188894,1187594,1190194,1186944,10865347,10867442,10856969,10790985
1860,1012087,1011437,1014037,1010787,9254503,9256597,9247171,9191661
1861,805380,804730,806680,804080,7370296,7371343,7361917,7320022
1862,568771,568771,570721,567471,5211680,5211680,5204348,5176069
1863,297061,297711,299011,296411,2737807,2736760,2731523,2718955
1864,27951,28601,29251,27301,277551,274409,271267,275456
1865,-242460,-241160,-241810,-243110,-2194227,-2198416,-2200511,-2179564
1866,-518070,-515470,-516120,-518720,-4698473,-4704757,-4703710,-4667052
1867,-759229,-756629,-757929,-759879,-6905267,-6912599,-6911552,-6859183
1868,-973087,-970487,-972437,-973737,-8856505,-8863837,-8861742,-8796806
1869,-1158344,-1155094,-1157044,-1158994,-10550092,-10559518,-10555329,-10479919
1870,-1290949,-1287699,-1289649,-1290949,-11761892,-11773413,-11767128,-11682292
1871,-1375452,-1371552,-1374152,-1375452,-12535893,-12546367,-12540083,-12450009
1872,-1409903,-1406653,-1408603,-1409903,-12849055,-12860576,-12853244,-12762124
1873,-1388453,-1384552,-1386502,-1387802,-12654245,-12665766,-12658435,-12568361
1874,-1314350,-1311750,-1314350,-1315000,-11990217,-12000690,-11996501,-11908522
1875,-1186295,-1183045,-1184995,-1186945,-10817170,-10826596,-10821359,-10743854
1876,-1018589,-1015339,-1017289,-1018589,-9284877,-9294303,-9290114,-9222035
1877,-811881,-809931,-810581,-812531,-7408002,-7415333,-7412191,-7357728
1878,-563572,-562272,-562272,-564872,-5140460,-5146744,-5145697,-5105897
1879,-305512,-304212,-304212,-306812,-2785987,-2790177,-2792271,-2767135
1880,-36402,-35102,-35102,-37702,-327825,-329920,-333062,-324683
1881,248309,248309,249609,246359,2267541,2266494,2261257,2251831
1882,509619,509619,511569,508319,4651340,4651340,4645056,4619919
1883,763128,762478,764428,761828,6969156,6971250,6962871,6922024
1884,976986,975686,977636,975036,8912015,8915157,8905731,8852315
1885,1153143,1151843,1154443,1151843,10528096,10532286,10521812,10455828
1886,1292248,1290298,1293548,1290298,11798548,11803785,11791217,11718949
1887,1375451,1373501,1376751,1374151,12564171,12569408,12556839,12478287
1888,1408602,1406652,1409902,1406652,12862669,12866859,12854291,12773644
1889,1385851,1383901,1387151,1383901,12659481,12664718,12652149,12573597
1890,1311749,1309799,1313049,1309799,11986026,11989168,11977647,11902237
1891,1188894,1187594,1190194,1187594,10866395,10869537,10859063,10792032
1892,1012737,1011437,1014037,1011437,9256597,9258692,9249266,9192708
1893,805380,804730,806680,804730,7373438,7374485,7367154,7323164
1894,569421,568771,570721,568121,5215869,5215869,5209585,5180259
1895,297711,298361,299661,296411,2741997,2740950,2735713,2723144
1896,28601,29251,29901,27301,281740,278598,274409,279646
1897,-242460,-241160,-241160,-243110,-2191085,-2195274,-2197369,-2176422
1898,-516770,-515470,-516120,-517420,-4694283,-4700567,-4699520,-4662862
1899,-759229,-755979,-757279,-759229,-6904220,-6910504,-6909457,-6857089
1900,-973087,-969837,-971787,-973087,-8853363,-8861742,-8857553,-8792616
1901,-1158344,-1155094,-1157044,-1158344,-10546950,-10556376,-10552187,-10475729
1902,-1290299,-1287049,-1288999,-1290949,-11759797,-11770270,-11763986,-11679150
1903,-1374802,-1371552,-1373502,-1374802,-12534846,-12545319,-12539035,-12448962
1904,-1409903,-1406003,-1408603,-1409903,-12848007,-12858481,-12852197,-12760029
1905,-1387802,-1383902,-1386502,-1388453,-12655293,-12664719,-12659482,-12568361
1906,-1315000,-1311750,-1314350,-1315650,-11994406,-12003832,-11997548,-11910617
1907,-1186295,-1183695,-1185645,-1186295,-10819264,-10828691,-10824501,-10745949
1908,-1019239,-1015989,-1017289,-1019239,-9288019,-9296398,-9293256,-9225177
1909,-813181,-809931,-811231,-813181,-7412191,-7418475,-7416381,-7360870
1910,-564222,-562922,-562922,-565522,-5146744,-5151981,-5151981,-5110087
1911,-306162,-304212,-304862,-307462,-2791224,-2795413,-2795413,-2771324
1912,-23401,-22751,-22101,-24051,-206331,-208426,-211568,-203189
1913,247009,247659,248959,246359,2262304,2261257,2257068,2247641
1914,508969,508969,510919,507669,4648198,4649246,4641914,4616777
1915,762478,762478,764428,761828,6964966,6967061,6958682,6917835
1916,976336,975036,977636,975036,8907825,8912015,8901541,8848126
1917,1153143,1151193,1153793,1151193,10523907,10528096,10518670,10452686
1918,1292248,1290298,1292898,1290298,11798548,11802738,11791217,11717901
1919,1376101,1374151,1377401,1373501,12563124,12567313,12554745,12478287
1920,1408602,1406652,1409902,1406652,12861622,12865812,12854291,12774691
1921,1385851,1383901,1387151,1383901,12660528,12664718,12652149,12574645
1922,1311749,1309799,1313049,1309799,11984979,11989168,11977647,11902237
1923,1189544,1187594,1190194,1186944,10868490,10871632,10860111,10794127
