offset,IA,IB,IC,IN,VA,VB,VC,VN
6715,-156006,-154056,-154056,-156656,-4404164,-4410448,-4409400,-4373790
6716,-159906,-158606,-158606,-161207,-4534037,-4540321,-4540321,-4502616
6717,-167057,-165107,-165107,-167707,-4723609,-4729894,-4729894,-4691141
6718,-173557,-171607,-171607,-174207,-4907945,-4915277,-4915277,-4875477
6719,-177457,-176157,-176157,-178757,-5031534,-5036771,-5037818,-4996971
6720,-183957,-182657,-182657,-185257,-5209586,-5215870,-5215870,-5173976
6721,-187858,-186557,-186557,-188508,-5326891,-5333175,-5334222,-5291280
6722,-193708,-192408,-192408,-195008,-5498658,-5505990,-5504943,-5462001
6723,-198258,-196308,-196958,-198908,-5609679,-5617010,-5615963,-5571974
6724,-203458,-202158,-202158,-204758,-5775162,-5781446,-5781446,-5736410
6725,-207358,-206058,-206058,-208658,-5879899,-5887230,-5886183,-5841146
6726,-212558,-211258,-211258,-213859,-6038051,-6045382,-6043287,-5997203
6727,-216459,-215159,-215159,-217109,-6137550,-6144882,-6143834,-6096703
6728,-221009,-219709,-220359,-222959,-6286276,-6293607,-6292560,-6244381
6729,-226209,-224909,-225559,-227509,-6426622,-6433954,-6432907,-6383680
6730,-229459,-228159,-228159,-230759,-6518790,-6527169,-6524027,-6474801
6731,-234659,-232709,-233359,-235309,-6652853,-6660184,-6659137,-6607816
6732,-237259,-235959,-235959,-237909,-6738737,-6746068,-6743973,-6691605
6733,-241810,-239859,-240510,-242460,-6861278,-6869657,-6867562,-6816242
6734,-244410,-243110,-243110,-245060,-6941925,-6950304,-6947162,-6894794
6735,-248310,-247010,-247010,-248960,-7053993,-7061325,-7060277,-7006862
6736,-250910,-249610,-249610,-251560,-7127308,-7135687,-7133593,-7079130
6737,-254810,-252860,-253510,-254810,-7230997,-7239376,-7236234,-7181771
6738,-256760,-255460,-255460,-257410,-7296981,-7304313,-7302218,-7246708
6739,-260010,-258710,-258710,-260660,-7391244,-7399623,-7397528,-7340971
6740,-262610,-260660,-260660,-262610,-7450944,-7459323,-7456181,-7400670
6741,-265210,-263910,-263910,-265860,-7534733,-7542064,-7538922,-7483412
6742,-267811,-266510,-266510,-268461,-7612238,-7619569,-7617475,-7559870
6743,-269761,-268461,-268461,-270411,-7660416,-7667748,-7664606,-7607001
6744,-271711,-270411,-270411,-272361,-7726400,-7734779,-7731637,-7674032
6745,-273011,-271711,-271711,-273661,-7767247,-7774579,-7771437,-7713832
6746,-274961,-273661,-274311,-275611,-7822758,-7829042,-7826947,-7768295
6747,-276261,-274961,-274961,-276911,-7856273,-7863605,-7860463,-7801810
6748,-277561,-276261,-276911,-278211,-7901310,-7908642,-7906547,-7846847
6749,-278861,-277561,-277561,-279511,-7926447,-7933778,-7930636,-7871984
6750,-280161,-278211,-278861,-280811,-7961010,-7968341,-7966247,-7905499
6751,-280161,-278861,-279511,-281461,-7978815,-7987194,-7984052,-7924352
6752,-280811,-280161,-280161,-282111,-8002904,-8010236,-8007094,-7947394
6753,-281461,-280811,-280811,-282761,-8016520,-8023852,-8021757,-7962057
6754,-282111,-280811,-281461,-282761,-8024899,-8032230,-8030136,-7969389
6755,-282111,-280811,-281461,-283411,-8028041,-8037467,-8034325,-7973578
6756,-282111,-281461,-280811,-282761,-8028041,-8036420,-8033278,-7973578
6757,-282111,-280811,-280811,-282761,-8020709,-8029088,-8025946,-7967294
6758,-281461,-280161,-280811,-282761,-8013378,-8021757,-8018615,-7958915
6759,-280811,-280161,-280161,-282111,-7994525,-8002904,-7999762,-7941110
6760,-280811,-279511,-279511,-281461,-7979862,-7987194,-7984052,-7926447
6761,-279511,-278211,-278211,-280161,-7949489,-7957868,-7954726,-7896073
6762,-278861,-277561,-277561,-279511,-7927494,-7934826,-7932731,-7874079
6763,-277561,-275611,-275611,-278211,-7886647,-7895026,-7891884,-7834279
6764,-275611,-274311,-274311,-276911,-7840563,-7848942,-7845800,-7788195
6765,-274961,-273011,-273011,-275611,-7806000,-7814379,-7811237,-7753632
6766,-273011,-271061,-271061,-273661,-7748395,-7755727,-7753632,-7696027
6767,-271061,-269761,-269111,-272361,-7706500,-7714879,-7711737,-7655180
6768,-269111,-267161,-267161,-269761,-7638422,-7645753,-7643659,-7587101
6769,-267161,-265210,-265210,-267811,-7588148,-7596527,-7593385,-7537875
6770,-263910,-262610,-262610,-265210,-7509596,-7516928,-7514833,-7457228
6771,-261960,-260660,-260660,-263260,-7453038,-7460370,-7458275,-7402765
6772,-258710,-257410,-257410,-260010,-7364013,-7370297,-7368202,-7313739
6773,-256760,-255460,-255460,-258060,-7301171,-7308502,-7306408,-7250897
6774,-253510,-251560,-251560,-254160,-7200624,-7206908,-7204813,-7151398
6775,-248960,-248310,-248310,-250910,-7094840,-7102172,-7100077,-7046661
6776,-247010,-245060,-245710,-248310,-7020477,-7027809,-7025714,-6972299
6777,-242460,-241160,-241160,-244410,-6906315,-6913646,-6910504,-6859183
6778,-239859,-238559,-238559,-241160,-6825668,-6832999,-6830905,-6779584
6779,-235309,-234009,-234659,-236609,-6698937,-6705221,-6703126,-6652853
6780,-232709,-230759,-231409,-234009,-6612006,-6618290,-6616195,-6566969
6781,-228159,-226859,-226859,-228809,-6477943,-6484227,-6483180,-6433954
6782,-224909,-222959,-222959,-225559,-6384728,-6392059,-6389965,-6341786
6783,-219709,-218409,-218409,-220359,-6243334,-6249618,-6247523,-6199344
6784,-216459,-215159,-215159,-216459,-6143834,-6149071,-6148024,-6100892
6785,-210608,-209308,-209308,-211908,-5993014,-5998251,-5997203,-5950072
6786,-207358,-206058,-206058,-208008,-5886183,-5892467,-5891420,-5845336
6787,-201508,-200208,-199558,-202158,-5726984,-5732220,-5731173,-5687184
6788,-195658,-194358,-194358,-196308,-5561500,-5567784,-5566737,-5522748
6789,-191758,-190458,-190458,-192408,-5448385,-5453622,-5453622,-5410680
6790,-185907,-183957,-184607,-186557,-5275570,-5280807,-5280807,-5238912
6791,-182007,-180057,-180057,-182007,-5157218,-5162455,-5162455,-5121608
6792,-175507,-173557,-173557,-175507,-4976024,-4981261,-4981261,-4942508
6793,-170957,-169657,-169007,-171607,-4853483,-4859767,-4858719,-4819967
6794,-164457,-163157,-162507,-165107,-4667052,-4672289,-4672289,-4634584
6795,-159906,-158606,-157956,-160557,-4540321,-4545558,-4545558,-4508900
6796,-152756,-151456,-151456,-154056,-4346559,-4350748,-4350748,-4316185
6797,-148856,-146906,-146906,-149506,-4214591,-4219828,-4219828,-4185265
6798,-141706,-140406,-140406,-142356,-4015592,-4020829,-4020829,-3987313
6799,-134556,-133255,-132605,-135206,-3812403,-3817640,-3817640,-3786219
6800,-129355,-128055,-128055,-130655,-3674151,-3679388,-3679388,-3649015
6801,-122205,-120905,-120905,-122855,-3465726,-3469915,-3470963,-3442684
6802,-117655,-115705,-115705,-118305,-3325379,-3329569,-3330616,-3302337
6803,-109855,-108555,-108555,-111155,-3112765,-3116954,-3118001,-3090770
6804,-105304,-104004,-103354,-105954,-2968228,-2972418,-2973465,-2947281
6805,-97504,-96204,-96204,-98154,-2751424,-2755614,-2756661,-2731524
6806,-92304,-91004,-91004,-92954,-2606888,-2611077,-2612125,-2588035
6807,-84504,-83204,-83204,-85154,-2384847,-2389036,-2391131,-2368089
6808,-79303,-78003,-78003,-79953,-2236121,-2239263,-2241358,-2220411
6809,-71503,-70203,-70203,-72153,-2009891,-2014080,-2016175,-1996275
6810,-63703,-62403,-61753,-64353,-1785755,-1789945,-1792039,-1774234
6811,-58503,-57203,-56553,-59153,-1634935,-1638077,-1640172,-1623414
6812,-50052,-48752,-48752,-51352,-1404515,-1407657,-1409752,-1394041
6813,-44852,-43552,-43552,-45502,-1252647,-1255789,-1257884,-1243221
6814,-37052,-35752,-35102,-37702,-1021180,-1025369,-1027464,-1013848
6815,-31202,-30552,-29902,-32502,-867217,-870359,-872454,-860933
6816,-22751,-22101,-21451,-24051,-635750,-638892,-642034,-630513
6817,-17551,-16901,-16251,-18851,-480740,-484930,-487024,-477598
6818,-9751,-8451,-8451,-11051,-248226,-251368,-254510,-247178
6819,-3901,-3251,-2601,-5201,-93216,-96358,-99500,-92168
6820,4550,5850,6500,3250,140346,137204,134062,139299
6821,12350,13650,14950,11700,371814,369719,365529,369719
6822,18200,18850,20150,16900,525776,523681,520539,522634
6823,26000,27301,27951,24700,758291,756196,752006,753054
6824,31851,32501,33151,29901,912253,910158,905969,905969
6825,40301,40301,40951,38351,1143720,1141626,1138484,1136389
6826,45501,45501,46801,43551,1296635,1294541,1290351,1287209
6827,53301,53952,54602,51351,1526008,1524961,1520771,1515534
6828,58502,59152,59802,57202,1678923,1676828,1672639,1667402
6829,66302,66952,68252,65002,1904106,1903059,1897822,1891538
6830,71502,72152,73452,70202,2053879,2051784,2047595,2039216
6831,79302,79952,81253,78002,2278015,2276968,2271731,2262304
6832,84503,85153,86453,83203,2425693,2425693,2419409,2408935
6833,92303,92953,94253,91653,2648782,2647734,2641450,2629929
6834,99453,100753,101403,98803,2865586,2864538,2858254,2845686
6835,105303,105953,106603,104003,3011169,3010122,3003838,2990222
6836,112454,113104,114404,111804,3223784,3223784,3217500,3202837
6837,117654,118304,118954,116354,3366225,3366225,3359941,3344231
6838,124804,126104,126104,124154,3576746,3575698,3569414,3551609
6839,130004,130654,131304,128704,3714997,3713950,3706619,3688813
6840,137155,137805,138455,135855,3919233,3919233,3911902,3892002
6841,141705,142355,143005,141055,4054343,4054343,4047012,4026064
6842,148855,149505,150155,147555,4253342,4253342,4246011,4224016
6843,153405,154055,154705,152755,4383215,4383215,4376931,4352842
6844,159905,160556,161206,159255,4576978,4578025,4570693,4545557
6845,167056,167056,167706,165756,4766550,4766550,4760266,4734082
6846,170956,171606,172256,170306,4890139,4891187,4883855,4856624
6847,177456,178106,178756,176156,5074475,5074475,5067144,5038865
6848,182006,182006,183306,180706,5192827,5192827,5186543,5156170
6849,187857,188507,189157,186556,5367737,5368784,5361453,5330032
6850,191757,192407,193057,190457,5482947,5483994,5475615,5445242
6851,197607,198257,198907,196307,5651572,5652620,5645288,5612820
6852,201507,202157,202807,200207,5759451,5761546,5753167,5720698
6853,207357,208007,208657,205407,5919697,5920745,5912366,5878850
6854,210607,211257,211907,209307,6024434,6025481,6018150,5983587
6855,215808,216458,217108,214508,6176301,6177349,6170017,6134407
6856,221008,221658,222308,219708,6321885,6322932,6315601,6278943
6857,224258,224908,226208,222958,6416148,6417195,6409864,6372158
6858,229458,229458,230758,228158,6553352,6555447,6547068,6509363
6859,232058,232708,234008,231408,6642378,6644473,6636094,6597342
6860,236608,237258,238558,235958,6772251,6773299,6764920,6726167
6861,239208,239858,241159,238558,6853946,6856040,6847661,6807862
6862,243759,244409,245709,242459,6972298,6973345,6964966,6925166
6863,246359,247009,248309,245709,7049803,7051897,7042471,7001624
6864,250259,250909,252209,248959,7156634,7159776,7150349,7109502
6865,252209,252859,254159,251559,7226807,7228902,7219475,7177581
6866,256109,256759,257409,254809,7325259,7327354,7318975,7276033
6867,259359,260009,261309,258709,7419522,7421617,7412190,7369248
6868,261309,261959,263259,260659,7478174,7480269,7471890,7426853
6869,264559,265209,265859,262609,7559869,7563011,7553584,7509595
6870,266509,266509,267810,265209,7612237,7614331,7604905,7560916
6871,268460,269110,269760,267160,7684505,7686600,7677173,7633184
6872,270410,271060,271710,269110,7728494,7730589,7720115,7676126
6873,272360,273010,273660,271060,7789241,7791336,7781910,7735826
6874,273660,274310,274960,272360,7826946,7830088,7819615,7773531
6875,274960,276260,276910,274310,7877220,7879314,7869888,7823804
6876,276260,276910,277560,275610,7906546,7909688,7899214,7853130
6877,277560,278210,278860,276910,7945298,7948440,7937967,7890835
6878,278860,278860,279510,277560,7968340,7971482,7961009,7913877
6879,279510,280160,280810,278860,7995572,7998714,7988240,7941109
6880,280160,280810,281460,279510,8017566,8019661,8010235,7963103
6881,280810,281460,281460,279510,8028040,8031182,8021756,7973577
6882,280810,281460,282110,280160,8038514,8041656,8031182,7984051
6883,280810,281460,282110,280160,8040608,8043750,8034324,7987193
6884,280810,281460,282110,280160,8040608,8043750,8033277,7986145
6885,280810,281460,282110,280160,8035372,8038514,8029087,7980909
6886,280810,280810,281460,279510,8024898,8026993,8017566,7969388
6887,280160,280160,281460,278860,8012330,8014424,8004998,7957867
6888,279510,279510,280160,278210,7988240,7991382,7981956,7934825
6889,278860,278860,279510,277560,7970435,7972530,7963103,7915972
6890,277560,277560,278210,276260,7933777,7936919,7927493,7880362
6891,275610,275610,276910,274960,7893977,7896072,7886646,7840562
6892,274960,274960,276260,273660,7862557,7864651,7855225,7809141
6893,273010,273010,274310,271710,7810188,7812283,7803904,7756773
6894,271710,271710,273010,270410,7772483,7775625,7766199,7720115
6895,269760,269110,271060,268460,7709642,7711736,7702310,7657273
6896,267810,268460,269110,266509,7662510,7664605,7656226,7610142
6897,265209,265209,266509,263909,7590242,7592337,7582911,7538921
6898,263259,263909,264559,261959,7536827,7538921,7530542,7486553
6899,260659,261309,261309,259359,7451990,7453037,7444659,7400669
6900,258709,258709,259359,257409,7393338,7394385,7386006,7343064
6901,255459,255459,256109,253509,7298028,7299075,7290696,7247754
6902,251559,252209,252859,250259,7197481,7198528,7191197,7148255
6903,248959,249609,250259,247659,7127307,7128355,7119976,7078081
6904,245059,245709,246359,243759,7016287,7017334,7008955,6968108
6905,242459,243109,243759,241159,6939829,6940877,6932498,6891651
6906,238558,239208,239208,236608,6818335,6819383,6812051,6772251
6907,235308,235958,236608,234008,6734546,6735594,6727215,6687415
6908,230758,231408,231408,228808,6604673,6604673,6597342,6559636
6909,227508,228158,228808,226208,6515647,6516695,6509363,6471658
6910,222308,222958,223608,221008,6376348,6377395,6369016,6333406
6911,219058,220358,220358,217758,6281038,6282085,6273706,6238096
6912,213858,214508,215158,212557,6132312,6133360,6126028,6090418
6913,208657,209307,209307,207357,5980445,5980445,5972066,5938550
6914,205407,205407,206057,204107,5872566,5874661,5866282,5833814
6915,199557,200207,200857,198257,5712320,5714414,5706035,5673567
6916,195657,196307,196307,194357,5603394,5603394,5596062,5565689
6917,189807,189807,190457,188507,5432673,5432673,5425342,5396016
6918,185256,186556,186556,184606,5318511,5318511,5311179,5281853
6919,179406,180056,180706,178106,5140459,5140459,5133128,5105896
6920,175506,175506,176806,174206,5020012,5020012,5012681,4985449
6921,169006,169006,170306,167706,4836724,4837771,4830440,4804255
6922,164456,165106,165756,163156,4712087,4712087,4705803,4679619
6923,157955,157955,159255,156655,4522515,4522515,4515183,4491094
6924,153405,153405,154705,152105,4392642,4392642,4385310,4362268
6925,146255,146905,148205,144955,4196785,4195737,4188406,4167458
6926,139105,139755,141055,138455,3996738,3996738,3989407,3968459
6927,134555,135205,135855,133254,3861628,3860581,3854297,3834397
6928,126754,128054,128704,126104,3653203,3652156,3645872,3627019
6929,122204,122854,124154,121554,3515998,3514951,3508667,3490862
6930,114404,115704,116354,113754,3304431,3303384,3297099,3281389
6931,109854,111154,111154,109204,3163037,3163037,3156753,3142090
6932,102053,103353,104003,101403,2947280,2947280,2940996,2927380
6933,96853,98153,98803,96203,2801697,2801697,2796460,2782844
6934,89053,91003,91003,89053,2582798,2581750,2577561,2566040
6935,84503,85803,85803,83853,2435119,2435119,2429883,2418362
6936,76702,77352,78002,76052,2210984,2210984,2205747,2197368
6937,68902,69552,70202,68252,1987895,1986848,1981611,1974280
6938,63702,64352,65002,62402,1838122,1837075,1832885,1825554
6939,55902,56552,57202,54602,1609797,1609797,1604560,1599323
6940,50701,51351,52001,49401,1456882,1455835,1451645,1447456
6941,42251,43551,43551,41601,1227509,1226462,1222273,1220178
6942,37051,38351,38351,35751,1073547,1072500,1068310,1067263
6943,29251,29901,30551,27301,844174,842080,838938,838938
6944,23400,24050,25350,22100,690212,687070,683928,684975
6945,14950,16250,16900,13650,457697,455603,451413,454555
6946,9750,11050,11050,9100,302688,300593,296403,300593
6947,1950,2600,3250,650,69125,67031,63889,69125
6948,-7151,-5851,-5851,-8451,-163389,-166531,-168626,-162342
6949,-13001,-11701,-11701,-13651,-318399,-321541,-323636,-316304
6950,-20801,-19501,-19501,-22101,-550914,-555103,-557198,-547772
6951,-26001,-25351,-24701,-27302,-703829,-708018,-710113,-699639
6952,-34452,-33152,-33152,-35102,-935296,-939485,-942628,-930059
6953,-39652,-38352,-38352,-40952,-1089258,-1094495,-1095543,-1081927
6954,-48102,-46802,-46152,-48752,-1320726,-1324915,-1325963,-1311299
6955,-53302,-52002,-51352,-53953,-1472593,-1477830,-1478878,-1463167
6956,-61103,-60453,-59803,-61753,-1700919,-1705108,-1706155,-1689398
6957,-66303,-65653,-65003,-66953,-1850692,-1855928,-1856976,-1839171
6958,-74103,-73453,-72803,-74753,-2075875,-2081112,-2082159,-2063306
6959,-81904,-81254,-80604,-82554,-2302105,-2307342,-2308389,-2287442
6960,-87104,-86454,-85804,-87754,-2448736,-2452926,-2453973,-2431978
6961,-94904,-94254,-93604,-95554,-2669730,-2673919,-2674967,-2651925
6962,-100104,-98804,-98804,-100754,-2815313,-2820550,-2820550,-2795413
6963,-107255,-106604,-106604,-107905,-3031070,-3036307,-3037354,-3011170
6964,-112455,-111805,-111155,-113105,-3174559,-3179796,-3180843,-3153612
